Date,Word,Clue
10/3/2003,SPINET,Upright
10/2/2003,HORNET,Stinger
10/2/2003,HAPPEN,Transpire
10/2/2003,IDIOT,Dunderhead
10/2/2003,ALLALONE,Unaccompanied
10/2/2003,SWARM,Bunch
10/1/2003,DISC,Record
10/1/2003,YES,Approval
9/30/2003,WET,Marshy
9/30/2003,SEERS,Mystics
9/30/2003,OPTION,Alternative
9/30/2003,LEARNER,Trainee
9/30/2003,DEBRIS,Wreckage
9/29/2003,TWENTYFOURSEVEN,Continuously
9/29/2003,AROUNDTHECLOCK,Continuously
9/29/2003,TILL,Plow
9/29/2003,ADOLESCENT,Preadult
9/29/2003,BAWDY,Ribald
9/29/2003,COCK,Rooster
9/28/2003,ADDONTO,Supplement
9/28/2003,GLADDEN,Elate
9/28/2003,AVIATE,Pilot
9/28/2003,ECLECTIC,Varied
9/28/2003,PRIED,Snooped
9/28/2003,SALVE,Restorative
9/28/2003,ELITE,Gentry
9/27/2003,HOTSHOT,Phenom
9/27/2003,PERKSUP,Enlivens
9/27/2003,BUT,Save
9/27/2003,ELL,Annex
9/27/2003,FOSTERS,Encourages
9/27/2003,HASSLES,Troubles
9/26/2003,DEEMING,Judging
9/26/2003,CANTS,Pitches
9/26/2003,ENROBE,Wrap
9/26/2003,ONTIPTOE,Stealthily
9/26/2003,EQUAL,Match
9/25/2003,CACHE,Store
9/25/2003,URGE,Motivation
9/25/2003,AWASH,Soaked
9/25/2003,TASTELESS,Kitschy
9/25/2003,CLIFF,Bluff
9/25/2003,FEND,Manage
9/25/2003,NEW,Modernized
9/24/2003,REAR,Backseat
9/24/2003,BOVINE,Thickheaded
9/23/2003,YOKE,Coupler
9/23/2003,EERIE,Uncanny
9/23/2003,SLED,Coaster
9/23/2003,STICKLER,Perfectionist
9/23/2003,SHOW,Air
9/22/2003,HEAPS,Piles
9/22/2003,ROOTS,Genealogy
9/21/2003,ERRED,Miscalculated
9/21/2003,RICHES,Fortune
9/21/2003,ISOGONAL,Equiangular
9/21/2003,OPENS,Starts
9/21/2003,KIDAROUND,Joke
9/21/2003,ALLFORONE,United
9/21/2003,BADE,Summoned
9/21/2003,LARDS,Embellishes
9/21/2003,WONOVER,Persuaded
9/20/2003,PEONS,Toilers
9/20/2003,LICIT,Allowed
9/20/2003,SORTS,Manners
9/19/2003,HIT,Bang
9/19/2003,CIGAR,Smoke
9/19/2003,RULE,Pattern
9/19/2003,BALL,Bouncer
9/18/2003,MEN,Guys
9/18/2003,CLEFT,Indentation
9/18/2003,DECODE,Translate
9/18/2003,PINED,Yearned
9/18/2003,OINK,Squeal
9/18/2003,AMUSEMENT,Diversion
9/18/2003,FAIRS,Carnivals
9/18/2003,GRADE,Rank
9/18/2003,PATS,Taps
9/17/2003,ENCLOSE,Surround
9/17/2003,RAVINE,Gully
9/17/2003,SAW,Visited
9/17/2003,BLEWUP,Exploded
9/16/2003,BEIGE,Ecru
9/16/2003,ENCAGE,Pen
9/15/2003,SHOW,Program
9/15/2003,ENTRANCE,Beguile
9/15/2003,ACTED,Performed
9/15/2003,FOYER,Vestibule
9/15/2003,ENDANGER,Imperil
9/14/2003,SEEMLY,Suitable
9/14/2003,SMELTS,Refines
9/14/2003,SATIATED,Glutted
9/14/2003,SLY,Guileful
9/14/2003,PULLIN,Arrive
9/14/2003,RAISE,Buoy
9/13/2003,CROOKED,Dishonest
9/13/2003,STARTON,Begin
9/13/2003,ANGULAR,Rawboned
9/13/2003,INCLINED,Prone
9/13/2003,LADEN,Filled
9/13/2003,SPLASH,Ostentation
9/13/2003,FIAT,Command
9/12/2003,BRACE,Underpinning
9/12/2003,DIRE,Apocalyptic
9/12/2003,SOLDERS,Fuses
9/12/2003,GUTS,Moxie
9/12/2003,TAKEHOME,Net
9/12/2003,DISMAL,Saturnine
9/11/2003,BUOYED,Uplifted
9/11/2003,PEON,Nobody
9/11/2003,ALES,Brews
9/11/2003,BURST,Salvo
9/10/2003,ALLURE,Magnetism
9/10/2003,BENT,Propensity
9/10/2003,LET,Chartered
9/10/2003,HATE,Venom
9/9/2003,UNAWARE,Oblivious
9/9/2003,FLORA,Vegetation
9/9/2003,IMP,Troublemaker
9/8/2003,COLD,Chilled
9/7/2003,TOILED,Worked
9/7/2003,EASEDUP,Abated
9/7/2003,ARISE,Happen
9/7/2003,CANISTERS,Jars
9/7/2003,PACTS,Agreements
9/7/2003,PROFIT,Learn
9/7/2003,GARDEN,Arboretum
9/7/2003,PARENT,Source
9/7/2003,INTROS,Preliminaries
9/7/2003,ORDER,Stability
9/7/2003,AVES,Welcomes
9/6/2003,ILL,Unsatisfactorily
9/6/2003,SCARE,Start
9/6/2003,HEREANDNOW,Immediately
9/6/2003,SPLAY,Extend
9/6/2003,NIP,Pilfer
9/5/2003,DRAB,Frumpy
9/5/2003,ACES,Bullets
9/5/2003,ONHAND,Here
9/5/2003,JAIL,Cooler
9/5/2003,FOLLY,Unreason
9/5/2003,RATE,Pace
9/4/2003,SCARF,Babushka
9/4/2003,SERE,Dehydrated
9/4/2003,DODOES,Birdbrains
9/4/2003,NODES,Knots
9/4/2003,CHUMS,Buds
9/4/2003,BONESUP,Studies
9/3/2003,EXACT,Precise
9/3/2003,EVEN,Unvarying
9/3/2003,ANTSY,Jittery
9/3/2003,NIFTY,Neat
9/2/2003,MISSPENT,Squandered
9/1/2003,DREAD,Apprehension
9/1/2003,INVADE,Overrun
9/1/2003,SEEN,Espied
9/1/2003,BOATED,Sailed
9/1/2003,TAPPED,Bugged
8/31/2003,RATSON,Fingers
8/31/2003,GREAT,Super
8/31/2003,BARON,Peer
8/31/2003,EGG,Bloke
8/30/2003,APED,Simulated
8/30/2003,AQUARIA,Tanks
8/30/2003,NULLIFY,Invalidate
8/30/2003,AMIABLE,Complaisant
8/30/2003,HOISTS,Cranes
8/30/2003,SENTFOR,Summoned
8/29/2003,ILL,Evil
8/29/2003,SMITES,Injures
8/29/2003,TWIT,Needle
8/29/2003,DOUR,Saturnine
8/28/2003,ANALYSTS,Shrinks
8/28/2003,NEWTS,Salamanders
8/28/2003,AUTO,Wheels
8/28/2003,PRATE,Blabber
8/27/2003,KEY,Opener
8/27/2003,BROODS,Worries
8/27/2003,GALA,Celebration
8/27/2003,NEEDLING,Teasing
8/27/2003,WEARON,Irritate
8/27/2003,HURT,Smart
8/25/2003,COLD,Icy
8/25/2003,SPA,Jacuzzi
8/25/2003,INFANT,Babe
8/25/2003,DOWNTOEARTH,Unpretentious
8/25/2003,CLOSURE,Finality
8/25/2003,LACY,Delicate
8/25/2003,STEADFAST,Loyal
8/25/2003,RASHES,Spates
8/25/2003,DIGINTO,Investigate
8/25/2003,LOOP,Orbit
8/24/2003,MINION,Subordinate
8/24/2003,ASPIRE,Aim
8/24/2003,ZOOMS,Speeds
8/24/2003,SPEAKFOR,Represent
8/23/2003,TIPPLE,Drink
8/23/2003,ODD,Singular
8/23/2003,SHAG,Fetch
8/23/2003,AMOROUS,Loverlike
8/23/2003,PARD,Bud
8/23/2003,SUBLIME,Lofty
8/23/2003,FIBBER,Storyteller
8/23/2003,KNEW,Perceived
8/22/2003,PLEASES,Suits
8/22/2003,FRIABLE,Crumbly
8/22/2003,REVISOR,Amender
8/22/2003,MANUMIT,Free
8/22/2003,WETMOP,Swabber
8/22/2003,TORPEDO,Sink
8/22/2003,POLICED,Controlled
8/22/2003,PRIMEVAL,Earliest
8/22/2003,RISES,Slopes
8/21/2003,SMOOTHS,Irons
8/21/2003,RIFFRAFF,Rabble
8/21/2003,STOCKY,Burly
8/21/2003,ARTISTRY,Craftsmanship
8/21/2003,SMITTEN,Lovestruck
8/21/2003,LATEST,Trendy
8/21/2003,SHOT,Kerflooey
8/21/2003,WISHYWASHY,Spineless
8/21/2003,AROMATIC,Perfumed
8/21/2003,LAZES,Lolls
8/21/2003,KNICKKNACK,Trinket
8/21/2003,SOGGY,Damp
8/21/2003,HEFT,Importance
8/21/2003,OAFS,Galoots
8/20/2003,AMAZE,Stupefy
8/20/2003,GREEDY,Grasping
8/20/2003,PERT,Flippant
8/20/2003,EATSUP,Gobbles
8/19/2003,POSH,Sumptuous
8/19/2003,ILIA,Hipbones
8/19/2003,SITE,Place
8/19/2003,SST,Concorde
8/19/2003,GOLEM,Automaton
8/19/2003,ERRORLESS,Perfect
8/18/2003,ELFIN,Mischievous
8/18/2003,SLEEP,Hibernation
8/18/2003,EDIFY,Instruct
8/18/2003,TALE,Narrative
8/18/2003,SKETCH,Outline
8/18/2003,TIES,Neckwear
8/17/2003,BOSOM,Intimate
8/17/2003,MILITIAMEN,Reservists
8/17/2003,SHEEN,Radiance
8/17/2003,YENTAS,Gossips
8/17/2003,GENRE,Style
8/17/2003,AIM,Ambition
8/17/2003,TUMULT,Kerfuffle
8/17/2003,SOG,Soak
8/17/2003,LED,Outranked
8/16/2003,TAGEND,Scrap
8/16/2003,EDIT,Reword
8/16/2003,JAILS,Pens
8/16/2003,SECRET,Shrouded
8/16/2003,FEND,Ward
8/16/2003,TYCOONS,Moguls
8/16/2003,PER,Singly
8/16/2003,SHINDY,Rumpus
8/15/2003,ASONEMAN,Unanimously
8/15/2003,SPORTS,Wears
8/15/2003,TIE,Association
8/15/2003,ASSESSES,Taxes
8/14/2003,TWIRL,Revolution
8/14/2003,WALL,Rampart
8/14/2003,HEAD,Nincompoop
8/14/2003,YAP,Chatter
8/13/2003,SUNG,Warbled
8/12/2003,TOMB,Sarcophagus
8/12/2003,FINEANDDANDY,Super
8/12/2003,FRIEND,Ally
8/12/2003,AMAZE,Dumbfound
8/12/2003,TIDY,Orderly
8/12/2003,ASS,Simpleton
8/12/2003,STAKE,Investment
8/12/2003,ROUE,Lecher
8/12/2003,FOE,Combatant
8/12/2003,FAZE,Discomfit
8/11/2003,YESMAN,Lackey
8/11/2003,SITES,Locations
8/10/2003,ATTUNE,Adjust
8/10/2003,SATIATE,Surfeit
8/10/2003,STAT,Immediately
8/10/2003,YESSES,Approvals
8/10/2003,PANTY,Undergarment
8/10/2003,LUGS,Hauls
8/10/2003,ADD,Insert
8/10/2003,NUT,Eccentric
8/10/2003,SCREWY,Eccentric
8/10/2003,SORE,Resentful
8/10/2003,DOWNY,Soft
8/10/2003,RILE,Stir
8/9/2003,LAUREATE,Celebrated
8/9/2003,GALA,Ball
8/9/2003,COOL,Fan
8/9/2003,SPEECHLESS,Mum
8/9/2003,ZAFTIG,Rubenesque
8/8/2003,EGGSON,Pushes
8/8/2003,TESTTUBE,Synthetic
8/8/2003,GOOD,Yummy
8/8/2003,STUPE,Bonehead
8/7/2003,HERITAGE,Legacy
8/7/2003,ENSURED,Guaranteed
8/7/2003,LAIDUP,Unwell
8/7/2003,ASSUAGE,Salve
8/6/2003,CLEAR,Unclogged
8/6/2003,NAG,Shrew
8/5/2003,VICTOR,Winner
8/5/2003,RURAL,Countrified
8/4/2003,LIEDTO,Deceived
8/4/2003,ONEMANRULE,Dictatorship
8/4/2003,BOOB,Doofus
8/4/2003,NUB,Kernel
8/3/2003,HOUSEBOY,Servant
8/3/2003,THINS,Dilutes
8/3/2003,HYPED,Overblown
8/3/2003,ALIKE,Correspondently
8/3/2003,OSCILLATE,Swing
8/2/2003,BOURGEOIS,Conventional
8/1/2003,BLAMER,Faultfinder
8/1/2003,LITERATE,Learned
8/1/2003,COERCE,Bully
8/1/2003,NET,Snag
8/1/2003,ENTRAP,Bag
7/31/2003,HURL,Sling
7/31/2003,THIRSTS,Pines
7/31/2003,UNTOLD,Countless
7/30/2003,STY,Rattrap
7/30/2003,COMMUNITYCENTER,Y
7/29/2003,SEER,Prognosticator
7/28/2003,TRENDY,Hip
7/27/2003,RIFLE,Plunder
7/27/2003,NAIVE,Guileless
7/27/2003,SEERS,Sibyls
7/27/2003,ROODS,Crucifixes
7/27/2003,FILL,Occupy
7/27/2003,ENGULF,Swamp
7/27/2003,EXTOL,Praise
7/27/2003,SPEEDY,Fleet
7/27/2003,LEADSON,Entices
7/27/2003,ONLINE,Wired
7/27/2003,LOCALS,Townsfolk
7/27/2003,SITSON,Squelches
7/27/2003,SKINS,Hides
7/27/2003,MOSSY,Antiquated
7/26/2003,FATHEAD,Dummy
7/26/2003,CAMERA,Snapper
7/26/2003,EFFUSE,Disseminate
7/26/2003,PRORATE,Apportion
7/25/2003,BOOB,Schmo
7/24/2003,FLESH,Skin
7/24/2003,TIARAS,Crowns
7/24/2003,SKIP,Ignore
7/24/2003,SLUNK,Skulked
7/24/2003,SUNS,Tans
7/24/2003,CREAMY,Smooth
7/23/2003,POOCH,Bowser
7/23/2003,SUAVE,Urbane
7/22/2003,TENDERFOOT,Greenhorn
7/22/2003,BILKS,Swindles
7/21/2003,SPARE,Extra
7/21/2003,HELP,Aid
7/21/2003,HUSH,Silence
7/21/2003,NICE,Kindly
7/20/2003,LURID,Sensational
7/20/2003,SWADDLE,Wrap
7/20/2003,AUGERS,Drills
7/20/2003,DOTARD,Graybeard
7/20/2003,UNHINGED,Wacko
7/20/2003,BUSTLE,Stir
7/20/2003,ANISETTE,Liqueur
7/20/2003,AXE,Cutter
7/20/2003,TALL,Farfetched
7/20/2003,TAMP,Pat
7/19/2003,SHONE,Excelled
7/19/2003,ARTY,Dilettantish
7/19/2003,ANIMATE,Energize
7/19/2003,SINGE,Char
7/18/2003,ODIUM,Ignominy
7/18/2003,DEEPENED,Intensified
7/18/2003,FARMED,Cultivated
7/18/2003,LONGED,Ached
7/18/2003,COERCE,Drive
7/17/2003,SHLEP,Lug
7/17/2003,GONE,AWOL
7/17/2003,LOFTY,Olympian
7/16/2003,ERUPTS,Bursts
7/16/2003,SANE,Lucid
7/15/2003,LOOSE,Freewheeling
7/14/2003,ONEOFAKIND,Unique
7/14/2003,SETOFF,Trigger
7/13/2003,AIRS,Snootiness
7/13/2003,ZERO,Cipher
7/13/2003,CADENCED,Rhythmic
7/13/2003,LAICAL,Nonclerical
7/13/2003,AROUSE,Stir
7/13/2003,TEMPTS,Beguiles
7/13/2003,TIES,Connections
7/13/2003,PILES,Lots
7/13/2003,HALE,Hardy
7/12/2003,CHORE,Job
7/12/2003,RETAILED,Sold
7/12/2003,INBLACKANDWHITE,Plainly
7/12/2003,CREATOR,Almighty
7/12/2003,TIMBERS,Rafters
7/11/2003,KID,Tad
7/11/2003,MOPEY,Dejected
7/11/2003,FOUNTS,Sources
7/11/2003,PEACE,Stillness
7/11/2003,SPASM,Contraction
7/11/2003,OUTTOSEA,Sailing
7/11/2003,CADS,Reprobates
7/11/2003,ACTIVITY,Pastime
7/11/2003,SHUNNED,Untouchable
7/11/2003,QUADS,Squares
7/11/2003,DRIEDUP,Wizened
7/10/2003,LUMMOX,Clodpate
7/10/2003,ADLIB,Spontaneously
7/10/2003,TAKEUP,Begin
7/10/2003,PETTY,Minor
7/10/2003,SITUP,Crunch
7/10/2003,RARE,Infrequent
7/9/2003,SISSY,Pantywaist
7/8/2003,PEN,Sheepcote
7/7/2003,LARGE,Big
7/7/2003,INARUSH,Hurrying
7/7/2003,DEAL,Dicker
7/6/2003,IDOLATER,Devotee
7/6/2003,DOMAIN,Orbit
7/6/2003,LIME,CaO
7/6/2003,TRITENESS,Platitude
7/5/2003,AROAR,Cheering
7/5/2003,VENT,Opening
7/5/2003,ICINGUP,Freezing
7/5/2003,SITED,Put
7/5/2003,BELATED,Behind
7/5/2003,BANDAGE,Swaddle
7/4/2003,ORATING,Stumping
7/4/2003,STYMIE,Filibuster
7/4/2003,AIRY,Open
7/4/2003,CHESTS,Arks
7/4/2003,DEFINITE,Fixed
7/4/2003,RELEGATE,Consign
7/3/2003,OKAY,Sanction
7/3/2003,LATE,Recent
7/3/2003,SOLE,Undivided
7/3/2003,DEAR,Expensive
7/3/2003,PREFER,Favor
7/2/2003,HARDSHIPS,Travails
7/2/2003,ARRAS,Tapestry
7/2/2003,DARN,Mend
7/1/2003,SHAPE,Silhouette
7/1/2003,IRE,Annoyance
7/1/2003,DUG,Shoveled
7/1/2003,ART,Workmanship
7/1/2003,JOCOSE,Humorous
6/30/2003,ERROR,Typo
6/30/2003,PEAK,Tiptop
6/30/2003,HEADY,Exciting
6/29/2003,BAILOUT,Rescue
6/29/2003,TRENDS,Fashions
6/29/2003,ASKSFOR,Requests
6/29/2003,IOUS,Markers
6/29/2003,MARAUDS,Attacks
6/29/2003,ATTESTS,Swears
6/29/2003,BUILDS,Creates
6/29/2003,ROUT,Slaughter
6/29/2003,STASIS,Balance
6/29/2003,RUB,Obstacle
6/29/2003,ROSTRA,Pulpits
6/29/2003,HIBACHI,Griller
6/28/2003,STOMACHS,Stands
6/28/2003,WORM,Wriggler
6/28/2003,EXTORTS,Gouges
6/28/2003,MADAM,Donna
6/28/2003,AVID,Devouring
6/28/2003,AVER,Hold
6/28/2003,BANANAS,Mad
6/28/2003,TIPTOP,Aces
6/27/2003,DIRECT,Run
6/27/2003,SAYSOS,Assurances
6/27/2003,MENDS,Knits
6/27/2003,UNVEIL,Disclose
6/27/2003,POINTY,Sharp
6/26/2003,BUM,Mooch
6/26/2003,APPEND,Add
6/26/2003,DEEP,Philosophical
6/26/2003,OWN,Private
6/26/2003,SEEN,Grasped
6/25/2003,EVEN,Squared
6/24/2003,HIATUS,Gap
6/24/2003,LOCO,Cockeyed
6/23/2003,RAISES,Elevates
6/23/2003,ISSUE,Magazine
6/22/2003,INTHEBLACK,Profitable
6/22/2003,MOROSE,Sulky
6/22/2003,UNEASE,Trepidation
6/22/2003,GARNER,Win
6/22/2003,ASKER,Interviewer
6/22/2003,MINI,Peewee
6/22/2003,INHUMAN,Monstrous
6/22/2003,SUETY,Fatty
6/22/2003,AGILE,Quick
6/22/2003,REMEDY,Correct
6/22/2003,ENJOIN,Prohibit
6/22/2003,REPEAT,Echo
6/22/2003,WEAR,Fray
6/21/2003,CLEAROUT,Leave
6/21/2003,INORDINATE,Excessive
6/21/2003,ROCKETSCIENTIST,Brainiac
6/21/2003,SLOPES,Pitches
6/21/2003,LOCO,Crackers
6/21/2003,MET,Huddled
6/20/2003,LINGER,Persist
6/20/2003,ADLIB,Offhand
6/20/2003,LOCALES,Places
6/20/2003,EYESORES,Blots
6/20/2003,STREAM,Channel
6/19/2003,GOOSY,Foolish
6/19/2003,VIM,Dash
6/18/2003,MIFF,Offend
6/18/2003,RIDE,Harass
6/18/2003,MOIL,Drudgery
6/18/2003,WRY,Ironic
6/18/2003,ROOM,Freedom
6/17/2003,GOOEY,Sticky
6/17/2003,SCREWY,Cuckoo
6/17/2003,VAPID,Flavorless
6/16/2003,LOOKSEE,Peek
6/15/2003,WHALE,Thrash
6/15/2003,SENSED,Detected
6/15/2003,ELIDE,Skip
6/15/2003,SENTRIES,Lookouts
6/15/2003,PROD,Stimulus
6/15/2003,SPLINE,Slat
6/15/2003,DIDIN,Iced
6/15/2003,SAHIB,Sir
6/15/2003,ZION,Heaven
6/15/2003,BONDED,Adhered
6/15/2003,LETUP,Abatement
6/15/2003,DROOL,Drivel
6/14/2003,MEWER,Kitty
6/14/2003,RACE,Cannonball
6/14/2003,HIKES,Snaps
6/14/2003,NOSY,Inquiring
6/14/2003,WON,Took
6/13/2003,UNBIASED,Fair
6/13/2003,AURA,Feel
6/13/2003,HEADFORTHEHILLS,Bolt
6/13/2003,ENTREATY,Impetration
6/13/2003,INHUMANE,Sadistic
6/13/2003,JEEREDAT,Chaffed
6/13/2003,GALL,Crust
6/13/2003,GOES,Parts
6/13/2003,ENTAILED,Required
6/13/2003,LOAN,Spot
6/12/2003,COINS,Invents
6/12/2003,OTIC,Auditory
6/11/2003,RID,Purged
6/11/2003,DEADHEAT,Tie
6/10/2003,SEE,Glimpse
6/10/2003,HASSLE,Fuss
6/10/2003,LOCI,Venues
6/9/2003,RESTS,Breathers
6/9/2003,TEASES,Coquettes
6/9/2003,HUBRIS,Arrogance
6/8/2003,GET,Dig
6/8/2003,LITUP,Shining
6/8/2003,CLAWS,Grabbers
6/8/2003,WORSEN,Exacerbate
6/8/2003,RESULT,Upshot
6/7/2003,POTSHOTS,Digs
6/7/2003,KERNEL,Heart
6/7/2003,ONONESTOES,Alert
6/7/2003,CREATE,Found
6/7/2003,SATIN,Substituted
6/6/2003,DUDS,Turkeys
6/6/2003,DISTENDS,Swells
6/6/2003,MUSES,Inspirations
6/6/2003,PARASITES,Mooches
6/6/2003,MEDLEYS,Olios
6/5/2003,GAP,Disruption
6/5/2003,SIRE,Breeder
6/5/2003,ASKS,Demands
6/5/2003,LOTHARIO,Rake
6/5/2003,SERENE,Unflappable
6/5/2003,LAYSINTO,Attacks
6/5/2003,ILLBRED,Unmannerly
6/5/2003,CROWER,Braggart
6/5/2003,EXTRAS,Perquisites
6/5/2003,GOFER,Runner
6/4/2003,OBLIGED,Indebted
6/3/2003,PRETTY,Comely
6/2/2003,STEW,Goulash
6/1/2003,RANOFF,Vamoosed
6/1/2003,SKEDADDLE,Vamoose
6/1/2003,UNPAID,Outstanding
6/1/2003,EVINCE,Show
6/1/2003,ONADATE,Out
6/1/2003,RETURN,Yield
6/1/2003,DORK,Jerk
6/1/2003,ONEND,Interminably
5/31/2003,VILE,Offensive
5/31/2003,CRAVE,Need
5/31/2003,ADOS,Stinks
5/31/2003,RANIN,Pinched
5/31/2003,TAKENOVER,Usurped
5/31/2003,SAVEUP,Husband
5/31/2003,WRING,Extort
5/30/2003,ONUS,Load
5/30/2003,COOKED,Falsified
5/30/2003,NOTED,Famous
5/29/2003,TANTARA,Fanfare
5/29/2003,ASIAN,Eastern
5/29/2003,PALTRY,Slight
5/29/2003,INPHASE,Synchronous
5/28/2003,KEY,Pivotal
5/28/2003,GUTS,Gumption
5/27/2003,ALOP,Canted
5/27/2003,GAPE,Gawk
5/27/2003,SECEDES,Withdraws
5/27/2003,FUSS,Complain
5/27/2003,TEPID,Warmish
5/27/2003,ADAGES,Maxims
5/27/2003,LAYER,Coating
5/26/2003,ROAMED,Wandered
5/26/2003,DIET,Regimen
5/26/2003,MOPS,Swabs
5/25/2003,DUMPS,Jettisons
5/25/2003,IMPARTS,Reveals
5/25/2003,TAXED,Burdened
5/25/2003,PARE,Excoriate
5/25/2003,SPARRINGPARTNER,Puncher
5/25/2003,REAR,End
5/25/2003,PREACHY,Moralistic
5/25/2003,PREYEDON,Victimized
5/25/2003,POLICE,Oversee
5/25/2003,RESPOND,Counter
5/25/2003,EVER,Continuously
5/25/2003,SPORES,Seeds
5/25/2003,EXPOS,Shows
5/24/2003,HABITS,Dresses
5/24/2003,REDONE,Fixed
5/24/2003,OFFLINE,Disconnected
5/24/2003,LEANT,Rested
5/24/2003,SLAP,Rebuke
5/24/2003,OEUVRE,Works
5/24/2003,AFFECTS,Touches
5/24/2003,ACCRUES,Grows
5/24/2003,TAKEOFF,Leave
5/23/2003,GAT,Piece
5/23/2003,GARROTE,Strangle
5/23/2003,DEED,Act
5/23/2003,ENTOURAGE,Followers
5/23/2003,SPOILS,Plunder
5/23/2003,ETHIC,Standard
5/22/2003,IDLE,Groundless
5/22/2003,REEL,Whirl
5/21/2003,FILL,Plug
5/20/2003,SORELY,Extremely
5/20/2003,PUZZLE,Bewilder
5/20/2003,DAMPS,Extinguishes
5/20/2003,OOZY,Leaking
5/20/2003,GUESS,Conjecture
5/19/2003,FIELDS,Pastures
5/18/2003,PARALLEL,Similar
5/18/2003,DETERRED,Discouraged
5/18/2003,POSSESS,Haunt
5/18/2003,ENTENTES,Agreements
5/18/2003,EVENED,Level
5/18/2003,ANT,Tunneler
5/18/2003,FRAIL,Delicate
5/18/2003,CASTS,Ensembles
5/18/2003,CALLOUS,Unfeeling
5/18/2003,ESSAYS,Themes
5/18/2003,ADDLES,Boggles
5/18/2003,TIRED,Stale
5/17/2003,LIAISON,Affair
5/17/2003,FORTUNE,Mint
5/16/2003,RAN,Ruled
5/16/2003,ADRIP,Leaking
5/16/2003,NOSINESS,Curiosity
5/16/2003,ORATE,Spiel
5/16/2003,DOWNON,Disliking
5/16/2003,ADLIB,Unrehearsed
5/15/2003,SANG,Snitched
5/15/2003,LIT,Boozy
5/14/2003,SPECK,Smidgen
5/13/2003,CLEANSE,Wash
5/13/2003,BEEFED,Complained
5/13/2003,RACE,Marathon
5/12/2003,HELLO,Greeting
5/12/2003,NOURISH,Feed
5/12/2003,KNOWHOW,Smarts
5/12/2003,ALLTHERE,Sane
5/12/2003,APPARATUS,Equipment
5/11/2003,STAIN,Soil
5/11/2003,LIES,Inventions
5/11/2003,ALSORAN,Defeatee
5/11/2003,ABRADED,Worn
5/11/2003,WHOMP,Trounce
5/11/2003,ASCEND,Climb
5/11/2003,SAPPY,Mawkish
5/10/2003,BORN,Natural
5/10/2003,GESTE,Exploit
5/10/2003,PROMOTER,Advocate
5/10/2003,NOSHES,Bites
5/10/2003,GAGS,Silences
5/10/2003,ROBE,Vesture
5/10/2003,SNEER,Gibe
5/10/2003,MESS,Scrape
5/10/2003,SOAK,Toper
5/9/2003,STARK,Utter
5/9/2003,SITUATE,Put
5/9/2003,WHACK,Wallop
5/9/2003,TITANIC,Colossal
5/9/2003,SLOPE,Inclination
5/8/2003,FAT,Prosperous
5/8/2003,LINECUT,Engraving
5/8/2003,ANOINTS,Dubs
5/8/2003,UTES,Shoshoneans
5/7/2003,ERROR,Misplay
5/6/2003,GIFTED,Supertalented
5/5/2003,ONUS,Blame
5/5/2003,SLEAZY,Shoddy
5/5/2003,BUDDY,Pal
5/5/2003,ARTY,Painterlike
5/5/2003,IRKED,Irritated
5/5/2003,EIGHTY,Fourscore
5/4/2003,WOVEN,Interlocked
5/4/2003,MIME,Gesturer
5/4/2003,RASH,Undue
5/4/2003,ONCEAYEAR,Annually
5/4/2003,UNEARTH,Find
5/4/2003,SLANTS,Italicizes
5/3/2003,MUTE,Muffler
5/3/2003,DOES,Hinds
5/3/2003,STOLE,Wrap
5/3/2003,HOE,Cultivate
5/3/2003,DUPE,Copy
5/3/2003,LAWLESS,Frontierlike
5/3/2003,LEARNS,Masters
5/3/2003,DOGMATA,Beliefs
5/3/2003,ROUTES,Circuits
5/3/2003,CUR,Rotter
5/3/2003,ALOE,Softener
5/3/2003,ATOP,Riding
5/3/2003,YELP,Outcry
5/2/2003,KISMET,Fortune
5/2/2003,INTER,Sepulcher
5/2/2003,SINGERS,Choir
5/1/2003,ENDS,Expires
5/1/2003,VENDEE,Buyer
5/1/2003,SNITS,Piques
5/1/2003,AROAR,Deafening
4/30/2003,ELL,Addition
4/30/2003,SENSE,Brainpower
4/28/2003,EYER,Looker
4/28/2003,PAWNED,Hocked
4/28/2003,SHAME,Embarrassment
4/27/2003,ALLIN,Exhausted
4/27/2003,DOLLOP,Spoonful
4/27/2003,DOES,Accomplishes
4/27/2003,ITCH,Restlessness
4/27/2003,SQUIRE,Escort
4/26/2003,UPRAISE,Hoist
4/26/2003,WEASELS,Sneaks
4/26/2003,DITTIES,Airs
4/26/2003,GOADING,Incitement
4/26/2003,ZING,Bite
4/26/2003,LETDOWN,Disappoint
4/26/2003,KOS,Levels
4/26/2003,PREPARE,Cook
4/25/2003,SUGAR,Hon
4/25/2003,POPLARTREES,Cottonwoods
4/24/2003,TALE,Whopper
4/24/2003,WOES,Calamities
4/24/2003,WAN,Blanched
4/24/2003,RAISES,Ups
4/23/2003,RECEIVE,Get
4/23/2003,INKIER,Blacker
4/23/2003,CHIDERS,Scolders
4/22/2003,MILKS,Exploits
4/21/2003,SYSTEM,Network
4/20/2003,DEMOTED,Lowered
4/20/2003,ELEVATE,Boost
4/20/2003,SCAMP,Trickster
4/20/2003,ALTER,Rehem
4/20/2003,ATTAIN,Get
4/20/2003,MADAMS,Chairwomen
4/20/2003,ITSYBITSY,Wee
4/20/2003,ODES,Paeans
4/20/2003,ROUGE,Blush
4/20/2003,TESTS,Diagnostics
