,Date,Word,Clue,Primary Cluster,Cluster,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,in vocab
5382,6/19/2019,SUISSE,Credit ___ (financial giant),Other,,False,4,28,8,False,True,False,False,0,False,6.25,0,0.0,0.2857142857142857,False,False,False
5383,2/10/2019,NIACIN,One of the B vitamins,Other,,False,5,21,4,False,False,False,False,0,False,3.4,0,0.2,0.19047619047619047,False,False,True
5384,6/7/2018,BENNET,Colorado senator Michael,Other,,False,3,24,2,False,False,False,False,0,False,7.333333333333333,0,0.6666666666666666,0.08333333333333333,False,False,True
5385,8/2/2020,HATS,Overhead expenses?,Other,,True,2,18,2,False,False,False,False,0,False,8.5,0,0.0,0.1111111111111111,False,False,True
5386,6/9/2020,HEMIN,Restrict,Single Word,,False,1,8,0,False,False,False,False,0,False,8.0,0,0.0,0.0,False,False,True
5387,1/3/2021,ADEPTLY,With skill,Other,,False,2,10,1,False,False,False,False,0,False,4.5,0,0.0,0.1,False,False,False
5388,3/28/2018,KNEEBRACES,Supports for a lower joint,Other,,False,5,26,4,False,False,False,False,0,False,4.4,0,0.0,0.15384615384615385,False,False,False
5389,2/14/2021,CREDULOUS,"Born yesterday, so to speak",Other,,False,5,27,5,False,False,False,False,0,False,4.6,1,0.0,0.18518518518518517,False,False,True
5390,3/14/2019,SAYAH,Request during a physical checkup,Other,,False,5,33,4,False,False,False,False,0,False,5.8,0,0.2,0.12121212121212122,False,False,False
5391,9/19/2019,FISH,What trawlers trawl for,Other,,False,4,23,3,False,False,False,False,0,False,5.0,0,0.0,0.13043478260869565,False,False,True
5392,4/6/2019,SIRI,Modern answer source,Other,,False,3,20,2,False,False,False,False,0,False,6.0,0,0.3333333333333333,0.1,False,False,False
5393,8/13/2018,TAHOE,Chevy model named for a Western lake,Other,,False,7,36,6,False,False,False,False,0,False,4.285714285714286,0,0.2857142857142857,0.16666666666666666,False,False,False
5394,5/3/2018,HUG,Warm greeting,Other,,False,2,13,1,False,False,False,False,0,False,6.0,0,0.0,0.07692307692307693,False,False,True
5395,12/19/2020,ONCE,Not again!,Other,,False,2,10,2,False,False,False,False,0,False,4.5,0,0.0,0.2,False,False,True
5396,6/22/2020,IKEA,Furniture retailer founded in Sweden,Other,,False,5,36,4,False,False,False,False,0,False,6.4,0,0.2,0.1111111111111111,False,False,False
5397,1/7/2021,ANTE,"Chip in, in a way",Other,,False,5,17,5,False,False,False,False,0,False,2.6,1,0.0,0.29411764705882354,False,False,True
5398,9/19/2020,WANE,Wax off?,Other,,True,2,8,2,False,False,False,False,0,False,3.5,0,0.5,0.25,False,False,True
5399,1/18/2018,NEW,Fresh out of the box,Other,,False,5,20,4,False,False,False,False,0,False,3.2,0,0.0,0.2,False,False,True
5400,9/7/2021,AMP,Sound system component,Other,,False,3,22,2,False,False,False,False,0,False,6.666666666666667,0,0.3333333333333333,0.09090909090909091,False,False,False
5401,1/11/2020,ONEONONE,Like most job interviews,Other,,False,4,24,3,False,False,False,False,0,False,5.25,0,0.0,0.125,False,False,False
5402,9/30/2020,UPDOS,Some buns,Other,,False,2,9,1,False,False,False,False,0,False,4.0,0,0.0,0.1111111111111111,False,False,True
5403,1/14/2020,WASTE,"Outcome of haste, it's said",Other,,False,5,27,6,False,False,False,False,0,False,4.6,1,0.0,0.2222222222222222,False,False,True
5404,6/1/2021,DEFY,"Resist, as orders",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.0,0.17647058823529413,False,False,True
5405,9/24/2018,COIN,Money that may go in a slot,Other,,False,7,27,6,False,False,False,False,0,False,3.0,0,0.0,0.2222222222222222,False,False,True
5406,2/23/2020,INSUM,"""Overall ...""",Other,,False,2,13,6,True,False,False,False,0,True,6.0,0,0.0,0.46153846153846156,False,False,False
5407,10/27/2018,APEDOM,Tarzan's realm,Other,,False,2,14,2,False,False,False,False,0,False,6.5,0,0.5,0.14285714285714285,False,False,True
5408,12/24/2018,SPRAY,"Apply, as pesticides",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.0,0.15,False,False,True
5409,7/7/2021,RAP,Rhyme with rhythm,Other,,False,3,17,2,False,False,False,False,0,False,5.0,0,0.3333333333333333,0.11764705882352941,False,False,True
5410,3/29/2018,TARO,Powdered ingredient in sweet teas and smoothies,Other,,False,7,47,6,False,False,False,False,0,False,5.857142857142857,0,0.14285714285714285,0.1276595744680851,False,False,True
5411,12/10/2018,ICY,Like some winter highways,Other,,False,4,25,3,False,False,False,False,0,False,5.5,0,0.0,0.12,False,False,True
5412,10/2/2021,MAMMAL,"The hare, but not the tortoise",Other,,False,6,30,6,False,False,False,False,0,False,4.166666666666667,1,0.0,0.2,False,False,True
5413,12/16/2018,WHATAMI,Riddle-ending query,Other,,False,2,19,2,False,False,False,False,0,False,9.0,0,0.0,0.10526315789473684,False,False,False
5414,2/21/2020,CAT,Object of veneration in ancient Egypt,Other,,False,6,37,5,False,False,False,False,0,False,5.333333333333333,0,0.16666666666666666,0.13513513513513514,False,False,True
5415,11/26/2019,YORK,"Duke of ___, title for Prince Andrew",Other,,False,7,36,10,False,True,False,False,0,False,4.285714285714286,1,0.42857142857142855,0.2777777777777778,False,False,True
5416,10/25/2019,UNHIT,Coming through without a scratch,Other,,False,5,32,4,False,False,False,False,0,False,5.6,0,0.0,0.125,False,False,True
5417,8/11/2018,IDOL,Subject of devotion,Other,,False,3,19,2,False,False,False,False,0,False,5.666666666666667,0,0.0,0.10526315789473684,False,False,True
5418,4/15/2018,NATL,Part of NASA: Abbr.,Other,,False,4,19,5,False,False,False,False,1,False,4.0,0,0.5,0.2631578947368421,False,False,False
5419,9/1/2020,PERSONAL,Like the 52-Across featured in this puzzle,Other,,False,7,42,9,False,False,False,False,0,False,5.142857142857143,0,0.0,0.16666666666666666,False,False,True
5420,12/3/2017,FTS,Mil. posts,Other,,False,2,10,2,False,False,False,False,1,False,4.5,0,0.5,0.2,False,False,False
5421,2/19/2020,REFI,"Something of little interest, a homeowner hopes",Other,,False,7,47,7,False,False,False,False,0,False,5.857142857142857,1,0.0,0.14893617021276595,False,False,False
5422,6/25/2019,STE,French religious title: Abbr.,Other,,False,4,29,5,False,False,False,False,1,False,6.5,0,0.25,0.1724137931034483,False,False,False
5423,1/7/2020,OWNED,"Dominated, in gamer lingo",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.0,0.16,False,False,False
5424,12/14/2020,MERE,___ mortals,Other,,False,2,11,4,False,True,False,False,0,False,5.0,0,0.0,0.36363636363636365,False,False,True
5425,3/28/2021,ELS,Hollow center?,Other,,True,2,14,2,False,False,False,False,0,False,6.5,0,0.5,0.14285714285714285,False,False,True
5426,8/13/2018,NET,Bit of fishery equipment,Other,,False,4,24,3,False,False,False,False,0,False,5.25,0,0.25,0.125,False,False,True
5427,5/3/2018,ACCLAIM,Praise,Single Word,,False,1,6,0,False,False,False,False,0,False,6.0,0,0.0,0.0,False,False,True
5428,5/21/2020,YESES,"Three of the last seven words in Joyce's ""Ulysses""",Other,,False,9,50,11,False,False,False,False,0,False,4.666666666666667,0,0.2222222222222222,0.22,False,False,True
5429,2/4/2019,ACES,Hero fighter pilots,Other,,False,3,19,2,False,False,False,False,0,False,5.666666666666667,0,0.3333333333333333,0.10526315789473684,False,False,True
5430,9/1/2019,TIEIN,Marketing tactic,Other,,False,2,16,1,False,False,False,False,0,False,7.5,0,0.0,0.0625,False,False,False
5431,4/6/2019,FETES,Big dos,Other,,False,2,7,1,False,False,False,False,0,False,3.0,0,0.0,0.14285714285714285,False,False,False
5432,3/13/2019,USO,Grp. that gets the show on the road,Other,,False,8,35,8,False,False,False,False,1,False,3.5,0,0.125,0.22857142857142856,False,False,False
5433,12/27/2020,IDS,Requests at security lines,Other,,False,4,26,3,False,False,False,False,0,False,5.75,0,0.0,0.11538461538461539,False,False,True
5434,5/3/2020,PEC,"Chest muscle, informally",Other,,False,3,24,3,False,False,False,False,0,False,7.333333333333333,1,0.3333333333333333,0.125,False,False,False
5435,7/21/2021,WHIMS,Fanciful ideas,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.5,0.07142857142857142,False,False,True
5436,1/11/2021,ELISA,"Actress Donovan of ""Sabrina the Teenage Witch""",Other,,False,7,46,8,False,False,False,False,0,False,5.714285714285714,0,0.7142857142857143,0.17391304347826086,False,False,False
5437,6/12/2021,RACESBY,Zooms past,Other,,False,2,10,1,False,False,False,False,0,False,4.5,0,0.0,0.1,False,False,False
5438,10/1/2019,AHAB,Melville captain,Other,,False,2,16,1,False,False,False,False,0,False,7.5,0,0.5,0.0625,False,False,False
5439,7/15/2021,LALALA,Syllables said with fingers in one's ears,Other,,False,7,41,7,False,False,False,False,0,False,5.0,0,0.0,0.17073170731707318,False,False,False
5440,7/22/2018,OGRE,Manlike monster,Other,,False,2,15,1,False,False,False,False,0,False,7.0,0,0.5,0.06666666666666667,False,False,True
5441,12/2/2019,ABBR,"Shortened word, for short",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.0,0.16,False,False,False
5442,5/20/2021,ALEUT,Unalaska inhabitant,Other,,False,2,19,1,False,False,False,False,0,False,9.0,0,0.5,0.05263157894736842,False,False,True
5443,4/2/2019,IGAVE,Words on some blood drive stickers,Other,,False,6,34,5,False,False,False,False,0,False,4.833333333333333,0,0.0,0.14705882352941177,False,False,False
5444,1/13/2020,MAP,Treasure hunter's aid,Other,,False,3,21,3,False,False,False,False,0,False,6.333333333333333,0,0.3333333333333333,0.14285714285714285,False,False,True
5445,10/24/2021,PUTALIDONIT,"""Quiet!,"" rudely",Other,,False,2,16,5,False,False,False,False,0,False,7.5,1,0.0,0.3125,False,False,False
5446,5/22/2018,ERASED,Wiped clean,Other,,False,2,11,1,False,False,False,False,0,False,5.0,0,0.0,0.09090909090909091,False,False,True
5447,2/14/2018,SERIALS,Stories to be continued,Other,,False,4,23,3,False,False,False,False,0,False,5.0,0,0.0,0.13043478260869565,False,False,True
5448,6/30/2019,PIANOS,"Uprights, e.g.",Other,,False,2,14,4,False,False,False,False,2,False,6.5,1,0.0,0.2857142857142857,True,False,True
5449,5/9/2021,OAT,Bran material,Other,,False,2,13,1,False,False,False,False,0,False,6.0,0,0.5,0.07692307692307693,False,False,True
5450,1/7/2020,PITY,"""Alas!""",Other,,False,1,7,3,True,False,False,False,0,False,7.0,0,0.0,0.42857142857142855,False,False,True
5451,12/30/2018,BRAS,Beach tops,Other,,False,2,10,1,False,False,False,False,0,False,4.5,0,0.5,0.1,False,False,True
5452,2/8/2019,SOULS,Subjects for saving,Other,,False,3,19,2,False,False,False,False,0,False,5.666666666666667,0,0.0,0.10526315789473684,False,False,True
5453,10/4/2020,HORSY,"Toy rocker, in tot-speak",Other,,False,4,24,5,False,False,False,False,0,False,5.25,1,0.25,0.20833333333333334,False,False,True
5454,4/13/2020,SEAS,Sizable bodies of water,Other,,False,4,23,3,False,False,False,False,0,False,5.0,0,0.0,0.13043478260869565,False,False,True
5455,5/26/2020,WINONA,Actress Ryder,Other,,False,2,13,1,False,False,False,False,0,False,6.0,0,1.0,0.07692307692307693,False,False,True
5456,2/6/2020,APNEA,E.N.T. case,Other,,False,2,11,4,False,False,False,False,3,False,5.0,0,0.5,0.36363636363636365,False,False,True
5457,8/4/2021,GROPE,Search blindly,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.0,0.07142857142857142,False,False,True
5458,2/18/2018,MISSALS,Prayer books,Other,,False,2,12,1,False,False,False,False,0,False,5.5,0,0.5,0.08333333333333333,False,False,True
5459,3/1/2020,AHA,"""I knew it was you!""",Other,,False,5,20,7,True,False,False,False,0,False,3.2,0,0.0,0.35,False,False,True
5460,12/3/2020,FLA,Where frozen concentrated orange juice and Gatorade were invented: Abbr.,Other,,False,10,72,11,False,False,False,False,1,False,6.3,0,0.2,0.1527777777777778,False,False,False
5461,10/19/2019,UMBRIEL,"Darkest moon of Uranus, whose name is related to the Latin for ""shadow""",Other,,False,13,71,15,False,False,False,False,0,False,4.538461538461538,1,0.23076923076923078,0.2112676056338028,False,False,True
5462,7/2/2018,NERD,One probably not with the jocks at the lunch table,Other,,False,10,50,9,False,False,False,False,0,False,4.1,0,0.0,0.18,False,False,False
5463,10/2/2019,CLUES,What a crossword has that a sudoku doesn't,Other,,False,8,42,8,False,False,False,False,0,False,4.375,0,0.0,0.19047619047619047,False,False,True
5464,5/10/2018,IRATE,Very sore,Other,,False,2,9,1,False,False,False,False,0,False,4.0,0,0.0,0.1111111111111111,False,False,True
5465,1/28/2018,GOLDA,2008 Israeli political biography,Other,,False,4,32,7,False,False,False,False,0,False,7.25,0,0.25,0.09375,False,False,False
5466,2/9/2020,HARPO,___ Productions (media company),Other,,False,4,31,8,False,True,False,False,0,False,7.0,0,0.25,0.25806451612903225,False,False,False
5467,1/24/2020,GIGS,Short-term engagements,Other,,False,2,22,2,False,False,False,False,0,False,10.5,0,0.0,0.09090909090909091,False,False,True
5468,10/31/2020,STLO,Battle of the Hedgerows locale,Other,,False,5,30,4,False,False,False,False,0,False,5.2,0,0.4,0.13333333333333333,False,False,False
5469,5/18/2021,REOPENS,Gets back in business,Other,,False,4,21,3,False,False,False,False,0,False,4.5,0,0.0,0.14285714285714285,False,False,True
5470,4/18/2021,ORALB,Big brush maker,Other,,False,3,15,2,False,False,False,False,0,False,4.333333333333333,0,0.0,0.13333333333333333,False,False,False
5471,3/27/2018,OMNIS,Some upscale chain hotels,Other,,False,4,25,3,False,False,False,False,0,False,5.5,0,0.0,0.12,False,False,False
5472,1/23/2018,SPEC,Particular in a design,Other,,False,4,22,3,False,False,False,False,0,False,4.75,0,0.0,0.13636363636363635,False,False,True
5473,2/19/2018,IDIG,"""Got it!,"" beatnik-style",Other,,False,3,24,7,False,False,False,False,0,False,7.333333333333333,1,0.0,0.2916666666666667,False,False,False
5474,1/30/2020,ELEANOR,Noted Roosevelt,Other,,False,2,15,1,False,False,False,False,0,False,7.0,0,0.5,0.06666666666666667,False,False,True
5475,5/14/2020,ARMS,Second Amendment focus,Other,,False,3,22,2,False,False,False,False,0,False,6.666666666666667,0,0.3333333333333333,0.09090909090909091,False,False,True
5476,11/15/2019,MAIMS,Hurts,Single Word,,False,1,5,0,False,False,False,False,0,False,5.0,0,0.0,0.0,False,False,True
5477,9/8/2019,CRT,Dated PC hookup,Other,,False,3,15,2,False,False,False,False,0,False,4.333333333333333,0,0.3333333333333333,0.13333333333333333,False,False,False
5478,8/17/2019,EASTER,Day of a hunt,Other,,False,4,13,3,False,False,False,False,0,False,2.5,0,0.25,0.23076923076923078,False,False,True
5479,9/13/2020,PHENOL,Caustic compound,Other,,False,2,16,1,False,False,False,False,0,False,7.5,0,0.0,0.0625,False,False,True
5480,9/18/2018,UHUH,"""No way, Jose""",Other,,False,3,14,5,True,False,False,False,0,False,4.0,1,0.3333333333333333,0.35714285714285715,False,False,False
5481,5/19/2018,CASTS,Flings,Single Word,,False,1,6,0,False,False,False,False,0,False,6.0,0,0.0,0.0,False,False,True
5482,12/24/2018,TUNA,Sandwich fish,Other,,False,2,13,1,False,False,False,False,0,False,6.0,0,0.5,0.07692307692307693,False,False,True
5483,1/26/2019,STEPH,Curry of the N.B.A.,Other,,False,4,19,6,False,False,False,False,3,False,4.0,0,0.5,0.3157894736842105,False,False,False
5484,11/29/2020,ENES,Hydrocarbon suffixes,Other,,False,2,20,1,False,False,False,False,0,False,9.5,0,0.5,0.05,False,False,False
5485,8/8/2021,RECONS,Gathers some intel,Other,,False,3,18,2,False,False,False,False,0,False,5.333333333333333,0,0.0,0.1111111111111111,False,False,True
5486,4/4/2020,DATAPLAN,Purchase for a smartphone,Other,,False,4,25,3,False,False,False,False,0,False,5.5,0,0.0,0.12,False,False,False
5487,5/23/2021,ACHY,Feeling tender,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.0,0.07142857142857142,False,False,True
5488,11/15/2020,SHOESTORE,Place you may go just for kicks?,Other,,True,7,32,7,False,False,False,False,0,False,3.7142857142857144,0,0.0,0.21875,False,False,False
5489,10/30/2020,ELEANOR,"___ Smeal, three-term president of NOW",Other,,False,6,38,10,False,True,False,False,0,False,5.5,1,0.3333333333333333,0.2631578947368421,False,False,True
5490,7/11/2019,DAH,-,Completely non-alphabet,,False,1,1,1,False,False,False,False,0,False,1.0,0,0.0,1.0,False,False,True
5491,3/25/2018,SPATES,Outbreaks,Single Word,,False,1,9,0,False,False,False,False,0,False,9.0,0,0.0,0.0,False,False,True
5492,10/4/2020,MAST,One of two on the Titanic,Other,,False,6,25,5,False,False,False,False,0,False,3.3333333333333335,0,0.16666666666666666,0.2,False,False,True
5493,4/5/2020,TEXAS,Home of Wichita Falls,Other,,False,4,21,3,False,False,False,False,0,False,4.5,0,0.5,0.14285714285714285,False,False,True
5494,5/5/2020,YEWS,Trees used for archery bows,Other,,False,5,27,4,False,False,False,False,0,False,4.6,0,0.0,0.14814814814814814,False,False,True
5495,2/24/2018,TEEN,"Follower of four or six, but not five",Other,,False,8,37,8,False,False,False,False,0,False,3.75,1,0.125,0.21621621621621623,False,False,True
5496,12/4/2020,YEWS,Trees symbolizing death in Celtic culture,Other,,False,6,41,5,False,False,False,False,0,False,6.0,0,0.16666666666666666,0.12195121951219512,False,False,True
5497,8/20/2021,HEARS,Gets word,Other,,False,2,9,1,False,False,False,False,0,False,4.0,0,0.0,0.1111111111111111,False,False,True
5498,4/16/2020,LATER,See 42-Across,Other,,False,2,13,4,False,False,False,False,0,False,6.0,0,0.0,0.15384615384615385,False,False,True
5499,1/31/2019,END,Expire,Single Word,,False,1,6,0,False,False,False,False,0,False,6.0,0,0.0,0.0,False,False,True
5500,8/25/2019,DONNE,"Poet who wrote ""To His Mistress Going to Bed""",Other,,False,9,45,10,False,False,False,False,0,False,4.111111111111111,0,0.5555555555555556,0.2222222222222222,False,False,True
5501,9/27/2020,PRIAM,"King of Troy in the ""Iliad""",Other,,False,6,27,7,False,False,False,False,0,False,3.6666666666666665,0,0.5,0.25925925925925924,False,False,False
5502,7/9/2020,EYED,Checked out,Other,,False,2,11,1,False,False,False,False,0,False,5.0,0,0.0,0.09090909090909091,False,False,True
5503,10/8/2019,MATTEA,"Kathy with the #1 country hit ""Eighteen Wheels and a Dozen Roses""",Other,,False,12,65,15,False,False,False,False,0,False,4.5,0,0.4166666666666667,0.2153846153846154,False,False,False
5504,6/16/2021,TRIM,Barbershop job,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.5,0.07142857142857142,False,False,True
5505,3/6/2020,NOAH,One famous for seeing double?,Other,,True,5,29,5,False,False,False,False,0,False,5.0,0,0.0,0.1724137931034483,False,False,True
5506,8/30/2019,STR,Orch. section,Other,,False,2,13,2,False,False,False,False,1,False,6.0,0,0.5,0.15384615384615385,False,False,False
5507,12/30/2020,KGB,"Illya Kuryakin's org. in the film ""The Man From U.N.C.L.E.""",Other,,False,10,59,18,False,False,False,False,6,False,5.0,0,0.6,0.3050847457627119,False,False,False
