,clue,Word,count,other Word results
328631,Natural,INBORN,7,"['AFRO', 'INNATE', 'LIFELIKE', 'WILD', 'UNDYED', 'ARTLESS', 'BORN']"
415484,Rocker John,ELTON,7,[]
557138,___ and sciences,ARTS,7,[]
279675,"Lena of ""Havana""",OLIN,7,[]
115645,Cherished,DEAR,7,"['ADORED', 'LOVED']"
115504,Chemical ending,ANE,7,"['ENE', 'IDE']"
545135,Word of agreement,AMEN,7,"['AYE', 'SURE']"
415781,Rodeo rope,LASSO,7,"['LARIAT', 'REATA', 'RIATA']"
377748,Place for a plug,EAR,7,[]
329681,Needle holder,ETUI,7,"['PINETREE', 'FIR', 'TACH', 'TONEARM']"
329496,Need a bath badly,REEK,7,[]
377426,Place,SITUATE,7,"['AREA', 'ORIENT', 'PUT', 'SET', 'LAY', 'LOCATION', 'SITE', 'LIEU', 'LOCUS', 'SETIN', 'LOCALE', 'STEAD', 'POSIT']"
329938,Neighbor of Chad,NIGER,7,['NIGERIA']
331033,"Never, in Nuremberg",NIE,7,[]
415670,Rocky ridge,ARETE,7,[]
462703,Sportscaster Berman,LEN,7,[]
212661,Golden ___,AGER,7,"['AGE', 'OLDIES', 'AGERS', 'GATE', 'OLDIE', 'RATIO']"
212932,Golf's ___ Cup,RYDER,7,[]
462700,Sportscaster Allen,MEL,7,[]
527611,Way of the East,TAO,7,[]
130601,Comprehend,GET,7,"['GRASP', 'KNOW', 'GROK', 'SEE']"
415919,Roguish,SLY,7,['ARCH']
93806,Brainstorm,IDEATE,7,['IDEA']
514115,Under way,AFOOT,7,"['STARTED', 'BEGUN']"
538606,Wild about,INTO,7,[]
116749,Chilling,EERIE,7,"['SCARY', 'ATEASE', 'ONICE']"
330026,Neighbor of Leb.,ISR,7,['SYR']
538914,William Tell's canton,URI,7,[]
520141,Vein contents,ORE,7,['ORES']
20208,"""So what ___ is new?""",ELSE,7,[]
213631,Good times,UPS,7,"['BOOMS', 'BLASTS', 'FUN']"
213806,Goof up,ERR,7,[]
462210,Sponsorship,EGIS,7,"['AEGIS', 'PATRONAGE']"
277582,Lead-in to girl or boy,ATTA,7,[]
416626,Rome's ___ Fountain,TREVI,7,[]
416518,Romance novelist Roberts,NORA,7,[]
330151,Neighbor of Syr.,ISR,7,['LEB']
330410,Nelson Mandela's org.,ANC,7,[]
330344,Neither Rep. nor Dem.,IND,7,[]
116691,Chili con ___,CARNE,7,[]
331384,New World abbr.,AMER,7,[]
278177,Learned,ERUDITE,7,"['SCHOLARLY', 'LITERATE', 'SAGE', 'WISE']"
278179,Learned,SAGE,7,"['SCHOLARLY', 'LITERATE', 'ERUDITE', 'WISE']"
8124,"""Go, team!""",RAH,7,['MUSH']
462125,Spoken for,TAKEN,7,[]
417046,Rope-a-dope boxer,ALI,7,[]
416966,Root of diplomacy,ELIHU,7,[]
277122,Layer,PLY,7,"['COAT', 'STRATUM', 'TIER', 'HEN']"
29713,"""___ Enchanted"" (2004 film)",ELLA,7,[]
277327,Lead,STAR,7,"['STEER', 'CLUE', 'MAIN', 'HELM', 'SPEARHEAD', 'HERO', 'VAN', 'PRECEDE']"
278872,Lecterns,PODIA,7,[]
547288,Work well together,MESH,7,"['GEL', 'JELL']"
549488,Wrong,SIN,7,"['AMISS', 'AGGRIEVE', 'UNJUST', 'MISTAKEN', 'TORT', 'NOTSO', 'ABUSE', 'OFFBASE', 'AWRY', 'HARM', 'INERROR']"
549489,Wrong,TORT,7,"['SIN', 'AMISS', 'AGGRIEVE', 'UNJUST', 'MISTAKEN', 'NOTSO', 'ABUSE', 'OFFBASE', 'AWRY', 'HARM', 'INERROR']"
172350,Enthralled,AGOG,7,"['SENT', 'RAPT']"
514005,Uncut,ENTIRE,7,['RAW']
276246,Latin 101 verb,AMAS,7,"['ESSE', 'AMAT', 'AMO']"
557099,___ and crafts,ARTS,7,[]
416564,Romanov ruler,TSAR,7,[]
214057,Gospel singer Winans,CECE,7,[]
214077,Gossip,YENTA,7,"['DIRT', 'JAW', 'POOP', 'QUIDNUNC', 'GAB', 'BLAB', 'YAPPER', 'GABBER', 'DISH', 'CHIN']"
214124,Gossipy Hopper,HEDDA,7,[]
56411,Alphabet quartet,MNOP,7,"['CDEF', 'STUV', 'LMNO', 'EFGH', 'RSTU', 'QRST']"
278208,Learning method,ROTE,7,['OSMOSIS']
376376,"Pinza of ""South Pacific""",EZIO,7,[]
376567,Pipe joint,ELL,7,"['TEE', 'ELBOW', 'WYE']"
376568,Pipe joint,TEE,7,"['ELL', 'ELBOW', 'WYE']"
331122,New Deal inits.,TVA,7,"['WPA', 'REA', 'CCC', 'FDR', 'NRA']"
331043,Never-before-seen,ALLNEW,7,"['NEW', 'NOVEL']"
96843,British submachine gun,STEN,7,[]
376880,Pitch,SPIEL,7,"['SLANT', 'FALL', 'EIGHTYSIX', 'HURL', 'DEEPSIX', 'INCLINE', 'TAR', 'SELL', 'PROMOTE', 'SLOPE', 'HEAVE', 'TOSS', 'ERECT', 'TONE']"
330790,Netting,MESH,7,[]
13059,"""La Boheme"" heroine",MIMI,7,[]
497459,"Those, to Jose",ESOS,7,['ESAS']
171514,English ___,LIT,7,[]
171479,England's Isle of ___,ELY,7,[]
375680,Piggy,TOE,7,[]
276564,Laughfest,RIOT,7,[]
276567,Laughing,RIANT,7,[]
276883,Lawman Wyatt,EARP,7,[]
276894,Lawn base,SOD,7,[]
418119,Rtes.,RDS,7,['HWYS']
275924,Lasting impression,SCAR,7,[]
130981,Computer whiz,TECHIE,7,['GEEK']
417865,Row,OAR,7,"['RHUBARB', 'RANK', 'FRAY', 'SCULL', 'QUARREL', 'SETTO', 'SPAT', 'FRACAS', 'MELEE', 'TIER', 'AFFRAY', 'SCRAPE', 'PADDLE', 'TODO', 'RUNIN']"
276114,Late tennis V.I.P.,ASHE,7,[]
276216,Latest thing,RAGE,7,"['DERNIERCRI', 'FAD']"
417628,Round of four,SEMIS,7,[]
13033,"""L'___ c'est moi""",ETAT,7,[]
13010,"""Krazy ___""",KAT,7,[]
13046,"""L.A. Law"" lawyer",ARNIE,7,['ELI']
171102,Endured,STOOD,7,"['RODEOUT', 'BORE', 'BORNE', 'LASTED']"
120639,Class,ILK,7,"['SORT', 'YEAR', 'CASTE', 'TYPE', 'ELEGANCE', 'TIER', 'STYLE', 'GENRE']"
376133,Pine,YEARN,7,"['ACHE', 'EATONESHEARTOUT']"
375178,Piddling,MERE,7,"['PALTRY', 'PENNYANTE', 'PUNY', 'PICAYUNE', 'MEAGER']"
140972,Crucifix letters,INRI,7,[]
106303,"Capri, for one",ISLE,7,['ISOLA']
461410,Spiffy,NEAT,7,['SHARP']
418318,Ruckus,STIR,7,"['FLAP', 'HULLABALOO', 'DIN', 'ADO', 'MELEE', 'BROUHAHA']"
29386,"""___ Abner""",LIL,7,[]
29443,"""___ Baba and the 40 Thieves""",ALI,7,[]
417359,Rotten,BAD,7,"['LOUSY', 'SORDID', 'NOISOME', 'EVIL', 'SMELLY', 'NOGOOD', 'SPOILED', 'RANCID', 'MOLDY']"
375914,"Pilot's announcement, for short",ETA,7,[]
83152,Big Indian,RAJA,7,"['SACHEM', 'RAJAH', 'MAHARAJAH']"
539062,Willy Wonka's creator,DAHL,7,[]
331632,New York's ___ Island,STATEN,7,"['LONG', 'CONEY', 'ELLIS']"
375706,Pigpen,STY,7,[]
140873,Crowd sound,ROAR,7,[]
20552,"""Spy vs. Spy"" magazine",MAD,7,[]
215130,Grain in Cheerios,OAT,7,[]
92538,Bottom line,SUM,7,"['ZXCVBNM', 'HEM', 'YIELD', 'TOTAL', 'NET', 'NETINCOME']"
68747,"Australian ""bear""",KOALA,7,[]
461073,Spellbound,RAPT,7,"['INATRANCE', 'AGOG', 'AWED', 'HEXED']"
101227,Butts,RAMS,7,"['ENDS', 'BOTTOMS', 'CIGS', 'TARGETS']"
101380,By any chance,EVER,7,[]
274801,Language suffix,ISH,7,['ESE']
375597,Pig,SLOB,7,"['HOG', 'SLOVEN']"
9472,"""High Hopes"" lyricist",CAHN,7,['SAMMYCAHN']
78544,Beast of burden,ASS,7,"['YAK', 'BURRITO', 'LLAMA', 'CAMEL', 'BURRO']"
497934,Three-time Hart Trophy winner,ORR,7,[]
273498,Lady's man,GENT,7,"['LORD', 'SIR', 'BEAU', 'EARL']"
140691,Crossed (out),XED,7,['EXED']
460233,Spasm,THROE,7,"['TIC', 'TWITCH']"
131045,Con,INMATE,7,"['SNOWJOB', 'SCAM', 'GYP', 'FELON', 'AGAINST', 'BILK', 'HOAX', 'SWINDLE', 'TRICK', 'DUPE', 'CHEAT', 'RUSE', 'RIPOFF', 'ANTI']"
527175,Water source,TAP,7,"['WELL', 'MAIN', 'SPIGOT']"
527151,Water pitcher,EWER,7,[]
215633,Granola morsel,OAT,7,['NUT']
460752,Speck,DOT,7,"['IOTA', 'MOTE', 'JOT', 'TRACE', 'ATOM']"
20659,"""Star Trek: T.N.G."" role",TROI,7,"['GEORDI', 'WORF']"
520517,"Verb with ""vous""",ETES,7,[]
273614,Lair,DEN,7,['HIDEAWAY']
273598,Laid up,ILL,7,"['ABED', 'INBED']"
418852,Rumpus,ADO,7,"['DIN', 'SHINDY', 'UPROAR', 'TODO']"
45261,"A long, long time",AGES,7,['EONS']
332595,"Nick, say",MAR,7,[]
170225,Encroachment,INROAD,7,[]
459951,Spanish pronoun,ESA,7,"['ESAS', 'ESO', 'ESTA']"
216648,Greek letters,ETAS,7,"['XIS', 'PSIS', 'MUS', 'PIS', 'NUS', 'RHOS', 'TAUS', 'PHIS']"
459805,Spanish eyes,OJOS,7,[]
216756,Greek war goddess,ENYO,7,[]
545220,Word of woe,ALAS,7,"['ALACK', 'SOB']"
545160,Word of encouragement,OLE,7,"['ATTABOY', 'TRY', 'RAH']"
272623,"La ___, Bolivia",PAZ,7,[]
131160,Conceive,IDEATE,7,[]
215873,Grate,RASP,7,[]
20717,"""Star Wars"" sage",YODA,7,[]
105987,Capital of Samoa,APIA,7,[]
546668,Words of explanation,IDEST,7,['ASIN']
131191,Conception,IDEA,7,['IMAGE']
115473,Chem. unit,MOL,7,[]
419031,Run through,REHEARSE,7,"['RECAP', 'GORE', 'IMPALE', 'PIERCE', 'REVIEW', 'STAB', 'PIERCED', 'USEUP']"
418997,Run out,EXPIRE,7,"['END', 'OUST', 'EVICT', 'ELAPSE', 'LAPSE']"
374755,Pick up,NAB,7,"['LEARN', 'HEAR', 'DETECT', 'LIFT', 'ARREST', 'RECEIVE', 'INTENSIFY', 'OBTAIN', 'SENSE', 'ACQUIRE', 'GAIN', 'GET', 'SEE']"
513674,Unbroken,ENTIRE,7,"['INTACT', 'WILD', 'WHOLE', 'FERAL']"
83093,Big Blue,IBM,7,[]
498590,Thus far,YET,7,"['ASYET', 'HITHERTO', 'TODATE', 'TONOW']"
169268,Emergency PC key,ESC,7,[]
12830,"""Keen!""",NEATO,7,['NEAT']
169452,Emmy winner Falco,EDIE,7,[]
498306,Throw off,EMIT,7,"['REPEL', 'SHED', 'RADIATE', 'SKEW', 'ELUDE', 'SPEW', 'SHAKE']"
169695,Emphatic type: Abbr.,ITAL,7,[]
149697,Depend,RELY,7,['HANG']
332344,Next in line,HEIR,7,[]
333205,Nimble,DEFT,7,"['LITHE', 'AGILE', 'SPRY', 'ADROIT']"
20808,"""Step ___!""",ONIT,7,[]
216223,Great Plains tribe,OTOE,7,"['OSAGE', 'LAKOTA', 'OTO', 'ARAPAHO', 'KIOWA']"
216461,Greek,HELLENE,7,"['ATTIC', 'HELLENIC']"
459879,Spanish king,REY,7,[]
218290,Group of whales,GAM,7,['POD']
131510,Concrete,REAL,7,[]
526806,Waste maker,HASTE,7,[]
271600,Knock off,STOP,7,"['END', 'HALT', 'ROB', 'SLAY', 'CEASE', 'ICE']"
271735,Knot,TIE,7,"['BRAINTEASER', 'TIEUP', 'UNITE', 'NODE', 'ENIGMA', 'BURL', 'GNARL', 'SKEIN']"
459746,Spanish chess piece,REY,7,[]
459529,Spacious,ROOMY,7,['AMPLE']
7930,"""Git!""",SCRAM,7,"['SCAT', 'OUT', 'SCOOT', 'SHOO', 'AMSCRAY']"
420071,"S.A.S.E., e.g.",ENC,7,['ENCL']
419978,"Ryan's ""Love Story"" co-star",ALI,7,[]
556949,___ about (roughly),ONOR,7,[]
272118,Krupp Works city,ESSEN,7,[]
419890,Ruth's mother-in-law,NAOMI,7,[]
419729,Russian pancakes,BLINI,7,['BLINIS']
460208,Spars,MASTS,7,[]
539263,Wind up,END,7,"['CLOSE', 'COIL', 'CULMINATE', 'RILE', 'SPOOL']"
333303,Ninnies,GEESE,7,"['SAPS', 'MORONS', 'BONEHEADS', 'YOYOS', 'ASSES', 'TWITS', 'DOPES']"
374414,Physicist Enrico,FERMI,7,[]
374374,"Physical, e.g.",EXAM,7,[]
374509,Physics units,ERGS,7,"['DYNES', 'RADS']"
374418,Physicist Fermi,ENRICO,7,[]
374420,Physicist Georg,OHM,7,[]
374964,Picks up,LEARNS,7,"['ARRESTS', 'SENSES', 'NEATENS', 'HEARS', 'LIFTS', 'DETECTS', 'EARNS', 'GETS', 'NABS']"
333183,Nile reptile,ASP,7,[]
374715,Pick,ELECT,7,"['CHOOSE', 'CULL', 'OPT', 'SELECT', 'TAP', 'GOFOR', 'OPTFOR']"
459260,Soviet news agency,TASS,7,[]
217672,Grind,RUT,7,"['SLOG', 'WONK', 'GNASH', 'RATRACE', 'TOIL']"
68183,Attorneys' org.,ABA,7,[]
140474,Crooked,ASKEW,7,"['ILLEGIT', 'ASLANT', 'ATANANGLE', 'BENT', 'UNEVEN', 'WRY', 'ALOP', 'SHADY']"
140369,Criticizes,RAPS,7,['PANS']
105858,Capital near the 60th parallel,OSLO,7,[]
458770,South African money,RAND,7,[]
111071,Census data,AGES,7,[]
498604,Thwart,FOIL,7,"['STYMIE', 'AVERT', 'HINDER']"
333216,Nimbus,HALO,7,['AURA']
513493,Unaccompanied,STAG,7,"['ALONE', 'SOLO', 'LONE', 'ALLALONE']"
28947,"""You rang?""",YES,7,[]
458068,Sounds of satisfaction,AHS,7,['AAHS']
458173,Soup scoop,LADLE,7,[]
458030,Sounds of disapproval,TSKS,7,['TUTS']
219198,Guardian spirits,GENII,7,['LARES']
457809,Sound system,STEREO,7,[]
219517,Guitarist Hendrix,JIMI,7,[]
67892,Attempts,STABS,7,"['ESSAYS', 'HASAT', 'STRIVES', 'HASAGOAT', 'EFFORTS', 'ASSAYS', 'TRIES']"
219685,Gullet,MAW,7,['CRAW']
68260,Atty.'s title,ESQ,7,[]
333351,Nintendo's Super ___,NES,7,[]
333320,Ninny,TWIT,7,"['OAF', 'FATHEAD', 'NUMBSKULL', 'DOPE', 'IMBECILE', 'ASS', 'SIMP', 'IDIOT', 'DOLT', 'BOOB', 'DODO', 'GOOSE']"
560422,___ worse than death,AFATE,7,[]
560316,___ vez (again: Sp.),OTRA,7,[]
333819,No longer working: Abbr.,RET,7,['RETD']
333980,No-goodnik,LOUSE,7,"['SOANDSO', 'CUR', 'SCALAWAG', 'MEANIE', 'SNAKEINTHEGRASS', 'RAT', 'BUM', 'SCAMP', 'BADAPPLE', 'STINKER', 'RASCAL', 'CAD', 'HEEL', 'MEANY', 'SOB', 'BADDIE', 'SNEAK', 'ROTTER', 'BADEGG', 'PUNK']"
119935,City on the Rhone,LYON,7,"['ARLES', 'LYONS']"
131753,Cone bearer,FIR,7,['CEDAR']
271273,Klutzes,OAFS,7,[]
420656,Sage,WISE,7,"['SAVANT', 'NESTOR', 'SOLON']"
420403,Sacred song,PSALM,7,['MOTET']
420339,Sacramento's ___ Arena,ARCO,7,[]
6559,"""Evil Woman"" band, for short",ELO,7,[]
270883,Kiss,BUSS,7,"['SMACK', 'OSCULATE']"
420805,"Sailor's ""Stop!""",AVAST,7,[]
374115,Photo lab abbr.,ENL,7,[]
149964,Derby,RACE,7,['HAT']
498673,Tibetan priest,LAMA,7,[]
270127,Kind of tradition,ORAL,7,[]
421515,Salt,TAR,7,"['MARINER', 'SAILOR', 'SEAFARER', 'GOB', 'SEADOG', 'SEAMAN', 'NACL']"
101408,By oneself,ALONE,7,['SOLO']
271072,Kitchen meas.,TSP,7,"['TBS', 'TBSP']"
57550,Ambient musician Brian,ENO,7,[]
28814,"""You don't say!""",GEE,7,"['GEEWHIZ', 'DOTELL', 'INDEED', 'GOSH', 'IDECLARE', 'OHREALLY', 'ILLBE']"
270641,King with a golden touch,MIDAS,7,[]
28717,"""You betcha!""",YES,7,"['ISURECAN', 'UHHUH', 'SURE', 'OFCOURSE', 'NATCH', 'YEP', 'YAH', 'YESSIREE', 'SUREDO', 'YEAH', 'ANDHOW', 'YESINDEED', 'OHYEAH']"
270914,Kissers,LIPS,7,"['YAPS', 'MUGS']"
498924,Ticks off,STEAMS,7,"['FROSTS', 'IRKS', 'PEEVES', 'IRES', 'ANGERS', 'RILES']"
498885,Tickled,GLAD,7,"['AMUSED', 'PLEASED', 'HAPPY']"
498876,Tickle pink,ELATE,7,"['AMUSE', 'DELIGHT']"
168388,"Eleniak of ""Baywatch""",ERIKA,7,[]
498741,Tick off,STEAM,7,"['LIST', 'ANGER', 'DETAIL', 'VEX', 'IRK', 'PIQUE', 'INCENSE', 'MIFF', 'RILE', 'IRE', 'ANNOY', 'PEEVE', 'ENRAGE']"
498788,Ticket,CITE,7,"['SLATE', 'DUCAT', 'PASS']"
96447,Bristles,SETAE,7,"['GETSMAD', 'ARISTAS', 'TEEMS', 'SEESRED', 'AWNS']"
373334,Petrol unit,LITRE,7,[]
373263,"Peter, Paul and Mary: Abbr.",STS,7,[]
335228,Norse war god,TYR,7,['ODIN']
373042,Pet lovers' org.,SPCA,7,[]
373815,Philosopher ___-tzu,LAO,7,[]
334403,Noggin,NOODLE,7,"['PATE', 'BEAN', 'HEAD', 'COCONUT', 'GOURD', 'NOB']"
334573,Non-Rx,OTC,7,[]
334544,Non's opposite,OUI,7,[]
560476,"___, amas, amat",AMO,7,[]
96389,Brink,VERGE,7,"['CUSP', 'LIMIT', 'EVE', 'EDGE']"
457280,Soul singer Redding,OTIS,7,[]
457313,Sound,SANE,7,"['COGENT', 'TOLL', 'SAPIENT', 'LOGICAL', 'AUDIO', 'VALID', 'OKAY', 'GOOD', 'UNHURT', 'SEEM', 'INLET', 'HALE', 'WELL', 'TENABLE', 'NOISE', 'TONE']"
105689,Capacity,ROLE,7,"['ROOM', 'SIZE']"
553401,___ 500,INDY,7,"['DAYTONA', 'SANDP', 'INC']"
140227,Critic ___ Louise Huxtable,ADA,7,[]
131929,"Confined, with ""up""",PENT,7,[]
167958,Electees,INS,7,[]
168203,Electron tube,DIODE,7,[]
168187,Electrolysis particle,ANION,7,['ION']
83051,Big Apple sch.,NYU,7,"['CCNY', 'CUNY']"
373326,Petrol brand,ESSO,7,[]
38511,1969 Peace Prize grp.,ILO,7,[]
270245,Kind of wave,TIDAL,7,"['SEISMIC', 'RADIO', 'CRIME', 'SONIC', 'HEAT', 'SINE']"
219981,Gushes,SPEWS,7,"['EMOTES', 'SPURTS']"
21344,"""Ta-ta!""",CIAO,7,"['BYE', 'TOODLES', 'CHEERIO', 'TOODLEOO', 'SEEYA', 'IMOFF', 'BYEBYE', 'SEEYOU']"
457143,Sort of: Suffix,ISH,7,[]
457129,Sort of,INAWAY,7,"['RATHER', 'INASENSE', 'ABIT', 'QUASI', 'ALITTLE']"
456939,Soprano Sumac,YMA,7,[]
421954,San Francisco's ___ Valley,NOE,7,[]
421780,Sample,SIP,7,"['SWATCH', 'BITE', 'DEMO', 'TRY', 'TASTE', 'TEST']"
67774,Attacked,HADAT,7,"['CAMEAT', 'TOREAT', 'WENTAT', 'SETAT', 'RANAT']"
119941,City on the Ruhr,ESSEN,7,[]
111243,Central,MID,7,"['INNER', 'MAIN', 'INMOST', 'FOCAL']"
547321,Work without ___,ANET,7,[]
499658,Time long past,YORE,7,[]
499394,Till compartment,TENS,7,['ONES']
372954,Pester,NAG,7,"['HOUND', 'NAGAT', 'NEEDLE', 'HARASS', 'CREATEANUISANCE', 'ANNOY']"
28547,"""Yippee!""",WAHOO,7,"['YAY', 'HURRAH', 'WOOT', 'HOORAY', 'HOTDOG', 'HOORAH', 'IDIDIT', 'HURRAY', 'OHBOY']"
553297,[sigh],ALAS,7,"['AHME', 'OHME']"
115394,Chef Lagasse,EMERIL,7,[]
28391,"""Yeah, sure!""",IBET,7,"['DREAMON', 'HAH']"
269498,Kind of radio,AMFM,7,['HAM']
422210,Sandwich shop,DELI,7,[]
269653,Kind of sax,TENOR,7,['ALTO']
270243,Kind of wave,SINE,7,"['SEISMIC', 'RADIO', 'CRIME', 'SONIC', 'TIDAL', 'HEAT']"
335659,Not 'neath,OER,7,[]
513400,Umpteen,MANY,7,['NUMEROUS']
167760,El ___ (weather phenomenon),NINO,7,[]
455623,Something to chew on,CUD,7,"['DOGTOY', 'SOLIDFOOD', 'COCA', 'GUM']"
105499,Cantankerous,ORNERY,7,"['TESTY', 'PERVERSE', 'CUSSED', 'CRABBY']"
2264,"""As You Like It"" setting",ARDEN,7,[]
269157,Kind of nut,KOLA,7,"['HEX', 'BETEL', 'LUG', 'CASHEW', 'BEECH', 'BRAZIL', 'LITCHI']"
1546,"""Alley ___!""",OOP,7,[]
221148,Hair net,SNOOD,7,[]
90581,Bogus,SHAM,7,"['PHONY', 'PSEUDO', 'FALSE', 'ERSATZ']"
132291,Conk out,DIE,7,"['STALL', 'QUIT']"
269217,Kind of pad,SOS,7,"['KNEE', 'MEMO', 'LILY', 'STENO', 'LEGAL', 'HEATING', 'STAMP']"
101691,Bygone despot,TSAR,7,[]
556735,___ Verde National Park,MESA,7,[]
422397,Santa ___,ROSA,7,"['ANA', 'CLAUS', 'MONICA', 'CLARA', 'ANITA', 'MARIA', 'CRUZ']"
269921,Kind of story,SOB,7,"['SAD', 'LEAD']"
336371,Not dis,DAT,7,[]
336489,Not esto or eso,OTRO,7,[]
336403,Not docked,ASEA,7,[]
499819,Time to give up?,LENT,7,[]
513510,Unadorned,BARE,7,"['BASIC', 'BALD', 'PLAIN']"
167217,Egg-shaped,OVOID,7,"['OVAL', 'OVATE', 'OVOIDAL']"
167363,Egyptian cross,ANKH,7,[]
167370,Egyptian fertility goddess,ISIS,7,[]
499535,Time before,EVE,7,[]
539552,Wine choice,ROSE,7,['RED']
119909,City on the Mohawk,UTICA,7,[]
336017,Not at home,OUT,7,['AWAY']
38817,1972 Bill Withers hit,USEME,7,[]
526300,Was out,SLEPT,7,[]
521406,Vex,RILE,7,"['ROIL', 'RANKLE', 'NETTLE', 'IRK', 'CHAFE', 'EATAT', 'ANNOY']"
67406,Atlanta university,EMORY,7,[]
21667,"""Thar ___ blows!""",SHE,7,[]
221418,Half a dance,CHA,7,[]
221775,Half-___ (coffee order),CAF,7,[]
166554,"Ed of ""Up""",ASNER,7,[]
3256,"""Boola Boola"" singer",ELI,7,[]
549065,Writer Harte,BRET,7,[]
166813,Editor's mark,STET,7,[]
4636,"""Cool"" amount",MIL,7,[]
336756,Not give ___,ARAP,7,['AHOOT']
139700,Creme de la creme,ELITE,7,"['BEST', 'FINEST', 'ALIST']"
67112,At the drop of ___,AHAT,7,[]
67084,At sea,LOST,7,[]
85361,Bigheadedness,EGO,7,[]
102055,C.I.A. predecessor,OSS,7,[]
423276,Savory jelly,ASPIC,7,[]
268838,Kind of jacket,MAO,7,"['NEHRU', 'FLAK', 'ETON']"
422953,"Satyajit Ray's ""The ___ Trilogy""",APU,7,[]
6620,"""Excuse me...""",AHEM,7,[]
269398,Kind of port,USB,7,['MODEM']
166445,Econ. figure,GNP,7,[]
79457,Bed-and-breakfast,INN,7,[]
500277,Tiny amount,TAD,7,"['DRIBLET', 'IOTA', 'SOU', 'PINCH', 'DROP', 'GRAIN', 'JOT', 'AMITE', 'WHIT', 'DRIB', 'TRACE', 'BLIP', 'MITE', 'SHRED']"
44234,A Baldwin,ALEC,7,['PIANO']
371244,Perfect rating,TEN,7,[]
560641,___-Hawley Tariff Act of 1930,SMOOT,7,[]
560625,"___-Foy, Que.",STE,7,[]
501557,To a greater extent,MORESO,7,['FARTHER']
222780,Handles,SEESTO,7,"['WIELDS', 'ANSAE', 'HILTS', 'USES', 'GRIPS', 'NAMES', 'HAFTS', 'TENDSTO', 'ALIASES', 'TENDS']"
67021,At hand,NEAR,7,"['INCLOSE', 'NEARBY', 'CLOSEBY']"
222951,Hang,PEND,7,"['HOVER', 'SUSPEND', 'SAG', 'DRAPE']"
21857,"""That was close!""",WHEW,7,['PHEW']
132612,Consequently,ERGO,7,"['THEN', 'THUS']"
132580,Consecrate,ANOINT,7,"['HALLOW', 'BLESS']"
269221,Kind of page,OPED,7,['FAQ']
513388,Umpire's call,LET,7,"['BALLONE', 'STRIKEONE', 'OUT', 'BALK', 'SAFE']"
225663,Have the nerve,DARE,7,[]
132851,Constellation near Scorpius,ARA,7,[]
132825,Constellation animal,URSA,7,[]
22025,"""That's clear""",ISEE,7,['IGETIT']
452496,Some feds,TMEN,7,['NARCS']
224497,Harrow rival,ETON,7,[]
139235,Cream ingredient,ALOE,7,['ALOEVERA']
22107,"""That's it!""",AHA,7,"['EUREKA', 'BINGO', 'FINITO']"
225119,Hatred,ODIUM,7,['ANIMUS']
225074,Hate,ABHOR,7,"['VENOM', 'ANIMUS', 'LOATHE', 'DETEST']"
28032,"""Winnie ___ Pu""",ILLE,7,[]
424034,Scarlett of Tara,OHARA,7,[]
521488,Vice president Agnew,SPIRO,7,[]
500704,Tire filler,AIR,7,['TUBING']
166062,Easy win,ROMP,7,"['CAKEWALK', 'ROUT']"
500389,Tiny fraction of a min.,NSEC,7,['PSEC']
165378,Earth Day subj.,ECOL,7,[]
150455,Designer Christian,DIOR,7,[]
539747,Wing-shaped,ALAR,7,[]
539614,Wine order,CARAFE,7,['LITER']
338574,Not to mention,AND,7,"['ALSO', 'LETALONE']"
338674,Not us,THEM,7,[]
370681,Penury,NEED,7,[]
338837,Not written,ORAL,7,[]
369770,Pear variety,ANJOU,7,"['BOSC', 'BARTLETT']"
267796,Kind of band,ONEMAN,7,"['OOMPAH', 'ELASTIC', 'JUG']"
423973,Scare off,DETER,7,[]
225275,Have ___ in one's bonnet,ABEE,7,[]
66527,Assistance,AID,7,"['SUCCOR', 'HAND', 'RELIEF']"
225376,Have a loan from,OWETO,7,[]
451663,Some batteries,AAS,7,['AAAS']
66437,Asset,PLUS,7,[]
94914,Breakfast sizzler,BACON,7,[]
96191,Bring into play,USE,7,[]
370485,Pennies: Abbr.,CTS,7,[]
339067,Note between fa and la,SOL,7,[]
339718,Nothing but,ALL,7,"['MERE', 'ONLY']"
370257,Pen name,BIC,7,"['CROSS', 'PARKER', 'ALIAS', 'ERASERMATE']"
340030,Novelist Deighton,LEN,7,[]
96207,Bring out,ELICIT,7,"['EDUCE', 'EVOKE']"
424263,Sch. group,PTA,7,[]
556414,___ St. Vincent Millay,EDNA,7,[]
424086,Scatter,STREW,7,"['THINOUT', 'DISPERSE', 'SOW']"
267707,Kind of alcohol,ETHYL,7,['AMYL']
424657,School,EDUCATE,7,"['TEACH', 'IDEOLOGY']"
27877,"""Who's there?"" response",ITSME,7,['ITISI']
58595,Anatomical passage,ITER,7,[]
424040,Scarlett's home,TARA,7,[]
501574,To any degree,ATALL,7,[]
9597,"""Hogan's Heroes"" setting",STALAG,7,[]
369978,Peek-___,ABOO,7,[]
139107,Craving,YEN,7,"['URGE', 'JONES', 'THIRST', 'LUST', 'NEED']"
22262,"""The Addams Family"" cousin",ITT,7,[]
226370,Hawaiian port,HILO,7,[]
66271,Assail,SETAT,7,"['BESET', 'HITAT']"
66257,Aspiring atty.'s exam,LSAT,7,[]
425023,"Schubert's ""The ___ King""",ERL,7,[]
58746,Ancient Greek marketplace,AGORA,7,[]
