Date,Word,Clue,Primary Cluster,Manual class,,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,in vocab,OnlyRoman,MentionsGeo
6/10/2012,MALAGA,Spanish wine,Other,,,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,TRUE,FALSE,TRUE
7/29/2002,MALAGA,Spanish province or its wine,Other,,,FALSE,5,28,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.8,0,0,0.14285714285714285,FALSE,FALSE,TRUE,FALSE,TRUE
1/16/2009,SANS,"___ fil (wireless, in Paris)",Other,,,FALSE,5,28,10,FALSE,TRUE,FALSE,FALSE,0,FALSE,4.8,1,0.2,0.35714285714285715,FALSE,FALSE,TRUE,FALSE,TRUE
7/28/2001,MIO,"""Cantar de ___ Cid"" (Spanish epic poem)",Other,,,FALSE,7,39,13,FALSE,TRUE,FALSE,FALSE,0,FALSE,4.714285714285714,0,0.2857142857142857,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,TRUE
8/26/2001,MALAGA,Sweet Spanish wine,Other,,,FALSE,3,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0.6666666666666666,0.1111111111111111,FALSE,FALSE,TRUE,FALSE,TRUE
2/3/2019,MALI,It gained independence from France in 1960,Other,,,FALSE,7,42,10,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.142857142857143,0,0.2857142857142857,0.14285714285714285,FALSE,FALSE,TRUE,FALSE,TRUE
8/2/2015,MALI,Country once known as French Sudan,Other,,,FALSE,6,34,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.833333333333333,0,0.3333333333333333,0.14705882352941177,FALSE,FALSE,TRUE,FALSE,TRUE
11/24/2014,MALI,"French Sudan, today",Other,,,FALSE,3,19,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.666666666666667,1,0.3333333333333333,0.15789473684210525,FALSE,FALSE,TRUE,FALSE,TRUE
1/4/2009,APPIAN,Rome's ___ Way,Other,,,FALSE,3,14,6,FALSE,TRUE,FALSE,FALSE,0,FALSE,4,0,0.6666666666666666,0.42857142857142855,FALSE,FALSE,FALSE,FALSE,TRUE
6/20/1999,MALI,French Sudan today,Other,,,FALSE,3,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0.3333333333333333,0.1111111111111111,FALSE,FALSE,TRUE,FALSE,TRUE
1/30/1994,MALI,Former French Sudan,Other,,,FALSE,3,19,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.666666666666667,0,1,0.10526315789473684,FALSE,FALSE,TRUE,FALSE,TRUE
11/23/2020,MALLORCA,"Spanish resort island, to locals",Other,,,FALSE,5,32,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.6,1,0,0.15625,FALSE,FALSE,FALSE,FALSE,TRUE
12/21/2008,HENS,Three French ___,Other,,,FALSE,3,16,5,FALSE,TRUE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0.3333333333333333,0.3125,FALSE,FALSE,TRUE,FALSE,TRUE
4/20/2017,MAMMA,Start of many an Italian pizzeria name,Other,,,FALSE,7,38,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.571428571428571,0,0.2857142857142857,0.15789473684210525,FALSE,FALSE,TRUE,FALSE,TRUE
1/28/2008,MAMMA,"Baby's first word, in Italy",Other,,,FALSE,5,27,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.6,1,0.4,0.2222222222222222,FALSE,FALSE,TRUE,FALSE,TRUE
4/23/2017,MAMMAS,Italian relatives,Other,,,FALSE,2,17,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0,0,0.058823529411764705,FALSE,FALSE,TRUE,FALSE,TRUE
5/20/2013,MANANA,"Tomorrow, in Tijuana",Other,,,FALSE,3,20,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,1,0.3333333333333333,0.15,FALSE,FALSE,FALSE,FALSE,TRUE
12/1/2008,EST,Paris's Gare de l'___,Other,,,FALSE,4,21,8,FALSE,TRUE,FALSE,FALSE,0,FALSE,4.5,0,0.5,0.38095238095238093,FALSE,FALSE,FALSE,FALSE,TRUE
11/10/1994,MANCHA,"Region of Spain, with ""La""",Other,,,FALSE,5,26,7,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.4,1,0.4,0.2692307692307692,FALSE,FALSE,FALSE,FALSE,TRUE
7/6/1996,MANES,Deified spirits of ancient Rome,Other,,,FALSE,5,31,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.4,0,0.4,0.12903225806451613,FALSE,FALSE,TRUE,FALSE,TRUE
11/23/2008,RUEDE,Paris's ___ la Paix,Other,,,FALSE,4,19,7,FALSE,TRUE,FALSE,FALSE,0,FALSE,4,0,0.5,0.3684210526315789,FALSE,FALSE,FALSE,FALSE,TRUE
4/15/2013,MANET,"French artist who painted ""The Absinthe Drinker""",Other,,,FALSE,7,48,8,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0.42857142857142855,0.16666666666666666,FALSE,FALSE,FALSE,FALSE,TRUE
3/2/1994,MANET,"""Spanish Guitar Player"" artist",Other,,,FALSE,4,30,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.75,0,0.5,0.16666666666666666,FALSE,FALSE,FALSE,FALSE,TRUE
5/27/2016,MANICOTTI,"Italian for ""sleeves""",Other,,,FALSE,3,21,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.333333333333333,0,0,0.19047619047619047,FALSE,FALSE,FALSE,FALSE,TRUE
6/10/2009,MANILA,"Capital founded by Spanish invaders, 1571",Other,,,FALSE,6,41,10,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,1,0.16666666666666666,0.14634146341463414,FALSE,FALSE,TRUE,FALSE,TRUE
12/30/2001,MANIPLE,"Subdivision of a legion, in ancient Rome",Other,,,FALSE,7,40,7,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.857142857142857,1,0.14285714285714285,0.175,FALSE,FALSE,TRUE,FALSE,TRUE
9/3/2010,MANOLETE,Legendary Spanish bullfighter,Other,,,FALSE,3,29,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0,0.3333333333333333,0.068965517,FALSE,FALSE,FALSE,FALSE,TRUE
11/14/2008,ASTI,Grignolino d'___ (Italian red wine),Other,,,FALSE,5,35,10,FALSE,TRUE,FALSE,FALSE,0,FALSE,6.2,0,0.4,0.2857142857142857,FALSE,FALSE,FALSE,FALSE,TRUE
5/21/1994,MANOLETE,Legendary Spanish matador,Other,,,FALSE,3,25,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.666666666666667,0,0.3333333333333333,0.08,FALSE,FALSE,FALSE,FALSE,TRUE
4/15/2015,MARAT,French Revolution figure,Other,,,FALSE,3,24,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.333333333333333,0,0.3333333333333333,0.083333333,FALSE,FALSE,FALSE,FALSE,TRUE
11/7/2008,LOS,"___ Cabos, Mexico",Other,,,FALSE,3,17,6,FALSE,TRUE,FALSE,FALSE,0,FALSE,5,1,0.6666666666666666,0.35294117647058826,FALSE,FALSE,TRUE,FALSE,TRUE
8/29/2000,MARAT,French radical murdered in his bathtub,Other,,,FALSE,6,38,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.13157894736842105,FALSE,FALSE,FALSE,FALSE,TRUE
2/12/2000,MARAT,French Revolution leader,Other,,,FALSE,3,24,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.333333333333333,0,0.3333333333333333,0.083333333,FALSE,FALSE,FALSE,FALSE,TRUE
1/17/2000,MARAT,French revolutionary Jean Paul,Other,,,FALSE,4,30,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.75,0,0.5,0.1,FALSE,FALSE,FALSE,FALSE,TRUE
7/1/1997,MARAT,French Revolution figure Jean Paul,Other,,,FALSE,5,34,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0.6,0.11764705882352941,FALSE,FALSE,FALSE,FALSE,TRUE
10/25/2008,CHANEL,Paris's House of ___,Other,,,FALSE,4,20,7,FALSE,TRUE,FALSE,FALSE,0,FALSE,4.25,0,0.5,0.35,FALSE,FALSE,FALSE,FALSE,TRUE
3/22/1995,MARAT,French revolutionary,Other,,,FALSE,2,20,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,9.5,0,0,0.05,FALSE,FALSE,FALSE,FALSE,TRUE
5/15/1994,MARAT,French Revolutionist Jean Paul,Other,,,FALSE,4,30,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.75,0,0.75,0.1,FALSE,FALSE,FALSE,FALSE,TRUE
2/18/2007,MARC,French film director Allegret,Other,,,FALSE,4,29,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0.25,0.10344827586206896,FALSE,FALSE,TRUE,FALSE,TRUE
10/22/2008,ETNA,Italy's Mt. ___,Other,,,FALSE,3,15,7,FALSE,TRUE,FALSE,FALSE,1,FALSE,4.333333333333333,0,0.6666666666666666,0.4666666666666667,FALSE,FALSE,TRUE,FALSE,TRUE
7/6/1996,MARC,French brandy,Other,,,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,TRUE,FALSE,TRUE
1/27/2012,MARCEAU,French expert in body language?,Other,,,FALSE,5,31,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.4,0,0,0.16129032258064516,FALSE,FALSE,FALSE,FALSE,TRUE
9/19/2021,MARCONI,"Figure on Italy's 2,000-lira note before euros were introduced",Other,,,FALSE,9,62,15,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,1,0.1111111111111111,0.1774193548387097,FALSE,FALSE,TRUE,FALSE,TRUE
10/13/2008,ESTE,Italy's Villa d'___,Other,,,FALSE,3,19,7,FALSE,TRUE,FALSE,FALSE,0,FALSE,5.666666666666667,0,0.6666666666666666,0.3684210526315789,FALSE,FALSE,FALSE,FALSE,TRUE
1/9/2000,MARCS,French brandies,Other,,,FALSE,2,15,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.066666667,FALSE,FALSE,TRUE,FALSE,TRUE
10/10/2008,ANA,2008 French Open champion ___ Ivanovic,Other,,,FALSE,6,38,12,FALSE,TRUE,FALSE,FALSE,0,FALSE,5.5,0,0.5,0.21052631578947367,FALSE,FALSE,TRUE,FALSE,TRUE
9/6/2019,MARDI,French day named after the Roman god of war,Other,,,FALSE,9,43,8,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.888888888888889,0,0.1111111111111111,0.18604651162790697,FALSE,FALSE,FALSE,FALSE,TRUE
5/17/2009,MARENGO,Italian town where Napoleon won a historic 1800 battle,Other,,,FALSE,9,54,12,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.111111111111111,0,0.1111111111111111,0.14814814814814814,FALSE,FALSE,TRUE,FALSE,TRUE
2/16/2002,MARENGO,Italian town where Napoleon defeated the Austrians,Other,,,FALSE,7,50,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.285714285714286,0,0.2857142857142857,0.12,FALSE,FALSE,TRUE,FALSE,TRUE
12/2/2012,MARI,French spouse,Other,,,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,TRUE,FALSE,TRUE
1/2/2013,MARI,"Husband, in France",Other,,,FALSE,3,18,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,1,0.6666666666666666,0.16666666666666666,FALSE,FALSE,TRUE,FALSE,TRUE
4/30/2000,MARI,French husband,Other,,,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,TRUE,FALSE,TRUE
7/3/1994,MARI,"Hubby, in Paris",Other,,,FALSE,3,15,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.333333333333333,1,0.6666666666666666,0.2,FALSE,FALSE,TRUE,FALSE,TRUE
9/21/2008,CASERTA,Italy's Reggia di ___ (royal palace),Other,,,FALSE,6,36,11,FALSE,TRUE,FALSE,FALSE,0,FALSE,5.166666666666667,0,0.3333333333333333,0.3055555555555556,FALSE,FALSE,FALSE,FALSE,TRUE
2/1/2018,MARIEANTOINETTE,*Malady of French history?,Other,,,FALSE,4,26,5,FALSE,FALSE,TRUE,FALSE,0,FALSE,5.75,0,0.25,0.19230769230769232,FALSE,FALSE,FALSE,FALSE,TRUE
9/18/2008,STE,Paris's Basilique ___-Clotilde,Other,,,FALSE,3,30,7,FALSE,TRUE,FALSE,FALSE,0,FALSE,9.333333333333334,0,1,0.23333333333333334,FALSE,FALSE,FALSE,FALSE,TRUE
5/6/2021,MARNE,French river in W.W. I fighting,Other,,,FALSE,6,31,7,FALSE,FALSE,FALSE,FALSE,2,FALSE,4.333333333333333,0,0.3333333333333333,0.22580645161290322,FALSE,FALSE,FALSE,FALSE,TRUE
9/13/2008,LES,"___ Arcs, French ski resort",Other,,,FALSE,5,27,8,FALSE,TRUE,FALSE,FALSE,0,FALSE,4.6,1,0.4,0.2962962962962963,FALSE,FALSE,TRUE,FALSE,TRUE
4/24/2014,MARNE,French department,Other,,,FALSE,2,17,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0,0,0.058823529411764705,FALSE,FALSE,FALSE,FALSE,TRUE
8/17/2021,MARSALA,Sweet Italian wine,Other,,,FALSE,3,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0.6666666666666666,0.1111111111111111,FALSE,FALSE,TRUE,FALSE,TRUE
10/12/2010,MARSALA,*Sweet Italian wine,Other,,,FALSE,3,19,3,FALSE,FALSE,TRUE,FALSE,0,FALSE,5.666666666666667,0,0.3333333333333333,0.15789473684210525,FALSE,FALSE,TRUE,FALSE,TRUE
9/30/1994,MARSEILLE,"""The French Connection"" locale",Other,,,FALSE,4,30,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.75,0,0.5,0.16666666666666666,FALSE,FALSE,FALSE,FALSE,TRUE
9/5/2008,STE,Paris's ___-Chapelle church,Other,,,FALSE,3,27,7,FALSE,TRUE,FALSE,FALSE,0,FALSE,8.333333333333334,0,0.6666666666666666,0.25925925925925924,FALSE,FALSE,FALSE,FALSE,TRUE
3/9/2018,MAS,"More, in Mexico",Other,,,FALSE,3,15,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.333333333333333,1,0.3333333333333333,0.2,FALSE,FALSE,TRUE,FALSE,TRUE
11/29/2014,MASC,"Like Italian ""bread,"" e.g.: Abbr.",Other,,,FALSE,5,33,11,FALSE,FALSE,FALSE,FALSE,3,FALSE,5.8,1,0.4,0.3333333333333333,TRUE,FALSE,FALSE,FALSE,TRUE
8/13/2017,MASC,"Like the Spanish nouns ""gato"" (cat) and ""perro"" (dog): Abbr.",Other,,,FALSE,10,60,19,FALSE,FALSE,FALSE,FALSE,1,FALSE,5.1,0,0.2,0.31666666666666665,FALSE,FALSE,FALSE,FALSE,TRUE
11/6/2004,MASC,"Like Spanish ""eyes,"" e.g.: Abbr.",Other,,,FALSE,5,32,11,FALSE,FALSE,FALSE,FALSE,3,FALSE,5.6,1,0.4,0.34375,TRUE,FALSE,FALSE,FALSE,TRUE
5/5/1996,MASERATI,Stylish Italian auto,Other,,,FALSE,3,20,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0.3333333333333333,0.1,FALSE,FALSE,FALSE,FALSE,TRUE
2/15/2018,MASERATIS,Some expensive Italian cars,Other,,,FALSE,4,27,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0.25,0.1111111111111111,FALSE,FALSE,FALSE,FALSE,TRUE
2/15/2001,MASSA,Marble-producing Italian city,Other,,,FALSE,3,29,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,0,0.3333333333333333,0.10344827586206896,FALSE,FALSE,TRUE,FALSE,TRUE
6/13/1998,MASSA,Italian marble city,Other,,,FALSE,3,19,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.666666666666667,0,0,0.10526315789473684,FALSE,FALSE,TRUE,FALSE,TRUE
7/14/2007,MATEO,"One of the Gospels, in a Spanish Bible",Other,,,FALSE,8,38,8,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.875,1,0.375,0.21052631578947367,FALSE,FALSE,FALSE,FALSE,TRUE
8/1/2004,MATEO,Spanish saint,Other,,,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,FALSE,FALSE,TRUE
1/27/1997,MATISSE,French artist Henri,Other,,,FALSE,3,19,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.666666666666667,0,0.3333333333333333,0.10526315789473684,FALSE,FALSE,FALSE,FALSE,TRUE
11/15/2012,MAURITANIA,French-speaking African land,Other,,,FALSE,3,28,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,8.666666666666666,0,0.3333333333333333,0.10714285714285714,FALSE,FALSE,FALSE,FALSE,TRUE
12/21/2018,MAY,When the French Open starts,Other,,,FALSE,5,27,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.6,0,0.4,0.14814814814814814,FALSE,FALSE,TRUE,FALSE,TRUE
6/20/1999,MAYA,Language of Mexico,Other,,,FALSE,3,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0.3333333333333333,0.1111111111111111,FALSE,FALSE,TRUE,FALSE,TRUE
4/8/2002,MCCL,"1250, in old Rome",Other,,,FALSE,4,17,8,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.5,1,0.25,0.23529411764705882,FALSE,FALSE,FALSE,TRUE,TRUE
9/4/2019,MCI,"1101, in old Rome",Other,,,FALSE,4,17,8,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.5,1,0.25,0.23529411764705882,FALSE,FALSE,FALSE,TRUE,TRUE
9/25/2011,MCM,Year the Paris Metro opened,Other,,,FALSE,5,27,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.6,0,0.4,0.14814814814814814,FALSE,FALSE,FALSE,TRUE,TRUE
3/3/2011,MCMIII,Year the first Tour de France was held,Other,,,FALSE,8,38,7,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.875,0,0.25,0.18421052631578946,FALSE,FALSE,FALSE,TRUE,TRUE
12/28/2010,MCXL,"1140, in old Rome",Other,,,FALSE,4,17,8,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.5,1,0.25,0.23529411764705882,FALSE,FALSE,FALSE,TRUE,TRUE
5/10/2007,MDLI,Year the National University of Mexico was founded,Other,,,FALSE,8,50,7,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.375,0,0.375,0.14,FALSE,FALSE,FALSE,TRUE,TRUE
3/13/2004,MDLI,"Year the oldest college in the Americas was founded, in Mexico City",Other,,,FALSE,12,67,12,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,1,0.25,0.1791044776119403,FALSE,FALSE,FALSE,TRUE,TRUE
1/2/2011,MDXI,Year of the first Spanish settlement in Cuba,Other,,,FALSE,8,44,7,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.625,0,0.25,0.1590909090909091,FALSE,FALSE,FALSE,TRUE,TRUE
7/5/2008,ALPES,Rhone-___ (French region),Other,,,FALSE,3,25,8,FALSE,TRUE,FALSE,FALSE,0,FALSE,7.666666666666667,0,0.6666666666666666,0.32,FALSE,FALSE,FALSE,FALSE,TRUE
1/5/2011,MEDICI,Renowned family of Italian history,Other,,,FALSE,5,34,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0.2,0.11764705882352941,FALSE,FALSE,TRUE,FALSE,TRUE
4/13/2004,MEDICI,Noble Italian family name,Other,,,FALSE,4,25,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0.25,0.12,FALSE,FALSE,TRUE,FALSE,TRUE
6/28/2008,FRERE,Beau-___ (French in-law),Other,,,FALSE,3,24,9,FALSE,TRUE,FALSE,FALSE,0,FALSE,7.333333333333333,0,0.6666666666666666,0.375,FALSE,FALSE,FALSE,FALSE,TRUE
8/7/1996,MEDICI,Italian dynasty name,Other,,,FALSE,3,20,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.1,FALSE,FALSE,TRUE,FALSE,TRUE
8/3/2019,MEDOC,Winegrowing region of SW France,Other,,,FALSE,5,31,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.4,0,0.4,0.12903225806451613,FALSE,FALSE,TRUE,FALSE,TRUE
6/22/2008,APRES,___-midi (French time of day),Other,,,FALSE,5,29,10,FALSE,TRUE,FALSE,FALSE,0,FALSE,5,0,0.2,0.3448275862068966,FALSE,FALSE,FALSE,FALSE,TRUE
8/19/2015,MEDOC,French red wine,Other,,,FALSE,3,15,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.333333333333333,0,0,0.13333333333333333,FALSE,FALSE,TRUE,FALSE,TRUE
12/16/2007,MEDOC,French red,Other,,,FALSE,2,10,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0,0.1,FALSE,FALSE,TRUE,FALSE,TRUE
6/19/2008,OTTO,France's ___ von Bismarck,Other,,,FALSE,4,25,7,FALSE,TRUE,FALSE,FALSE,0,FALSE,5.5,0,0.5,0.28,FALSE,FALSE,TRUE,FALSE,TRUE
4/9/2001,MEDOC,Vineyard region of France,Other,,,FALSE,4,25,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0.5,0.12,FALSE,FALSE,TRUE,FALSE,TRUE
6/15/2008,JUAN,King ___ Carlos of Spain,Other,,,FALSE,5,24,7,FALSE,TRUE,FALSE,FALSE,0,FALSE,4,0,0.4,0.2916666666666667,FALSE,FALSE,TRUE,FALSE,TRUE
8/26/1997,MEDOC,French wine district,Other,,,FALSE,3,20,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.1,FALSE,FALSE,TRUE,FALSE,TRUE
4/3/1994,MEDOC,French wine center,Other,,,FALSE,3,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.1111111111111111,FALSE,FALSE,TRUE,FALSE,TRUE
8/15/2018,MEG,"Ryan who co-starred in 1995's ""French Kiss""",Other,,,FALSE,7,43,14,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.285714285714286,0,0.42857142857142855,0.23255813953488372,FALSE,FALSE,TRUE,FALSE,TRUE
4/6/2018,MELEE,"Word from the French for ""mixed""",Other,,,FALSE,6,32,7,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0.16666666666666666,0.21875,FALSE,FALSE,TRUE,FALSE,TRUE
12/1/2005,MENORCA,Spanish island,Other,,,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,FALSE,FALSE,TRUE
10/16/2015,MENOTTI,"Italian-American composer who won a Pulitzer Prize for ""The Saint of Bleecker Street""",Other,,,FALSE,13,85,15,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.615384615384615,0,0.46153846153846156,0.17647058823529413,FALSE,FALSE,FALSE,FALSE,TRUE
10/21/2005,MENSA,Table in old Rome,Other,,,FALSE,4,17,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.5,0,0.25,0.17647058823529413,FALSE,FALSE,TRUE,FALSE,TRUE
3/12/2017,MENTHE,French ice cream flavorer,Other,,,FALSE,4,25,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.12,FALSE,FALSE,FALSE,FALSE,TRUE
6/12/2014,MENTHE,French ice cream flavor,Other,,,FALSE,4,23,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.13043478260869565,FALSE,FALSE,FALSE,FALSE,TRUE
5/18/2008,NUL,"Match ___ (tie game, in France)",Other,,,FALSE,6,31,11,FALSE,TRUE,FALSE,FALSE,0,FALSE,4.333333333333333,1,0.3333333333333333,0.3548387096774194,FALSE,FALSE,TRUE,FALSE,TRUE
11/5/2020,MER,Locale where the French may take des vacances,Other,,,FALSE,8,45,7,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.75,0,0.25,0.15555555555555556,FALSE,FALSE,TRUE,FALSE,TRUE
11/6/2012,MER,It's seen off la cote de la France,Other,,,FALSE,8,34,8,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.375,0,0.25,0.23529411764705882,FALSE,FALSE,TRUE,FALSE,TRUE
1/16/2004,MER,It's seen offshore in France,Other,,,FALSE,5,28,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.8,0,0.4,0.17857142857142858,FALSE,FALSE,TRUE,FALSE,TRUE
2/6/2011,MER,"113-Across, in France",Other,,,FALSE,3,21,7,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.333333333333333,1,0.3333333333333333,0.19047619047619047,FALSE,FALSE,TRUE,FALSE,TRUE
4/28/2008,GRECO,"El ___, Spanish artist",Other,,,FALSE,4,22,7,FALSE,TRUE,FALSE,FALSE,0,FALSE,4.75,1,0.5,0.3181818181818182,FALSE,FALSE,FALSE,FALSE,TRUE
5/29/2001,MER,It's off la cote de France,Other,,,FALSE,6,26,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.5,0,0.3333333333333333,0.23076923076923078,FALSE,FALSE,TRUE,FALSE,TRUE
8/17/1995,MER,View from the French Riviera,Other,,,FALSE,5,28,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.8,0,0.4,0.14285714285714285,FALSE,FALSE,TRUE,FALSE,TRUE
6/26/1994,MER,Blue expanse in France,Other,,,FALSE,4,22,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.75,0,0.5,0.13636363636363635,FALSE,FALSE,TRUE,FALSE,TRUE
9/21/2006,MERCI,in French,Other,,,FALSE,2,9,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,0,0.5,0.1111111111111111,FALSE,FALSE,FALSE,FALSE,TRUE
2/14/1998,MERCI,"End of a French conversation, maybe",Other,,,FALSE,6,35,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,1,0.16666666666666666,0.17142857142857143,FALSE,FALSE,FALSE,FALSE,TRUE
4/10/2008,ORO,"Rio de ___, former Spanish territory in Africa",Other,,,FALSE,8,46,11,FALSE,TRUE,FALSE,FALSE,0,FALSE,4.875,1,0.375,0.2391304347826087,FALSE,FALSE,FALSE,FALSE,TRUE
1/19/2001,MERES,Paris parents,Other,,,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0.5,0.076923077,FALSE,FALSE,TRUE,FALSE,TRUE
3/27/2008,ELENA,Spain's Princess ___,Other,,,FALSE,3,20,6,FALSE,TRUE,FALSE,FALSE,0,FALSE,6,0,0.6666666666666666,0.3,FALSE,FALSE,FALSE,FALSE,TRUE
3/23/2008,SUR,"Boulogne-___-Mer, France",Other,,,FALSE,2,24,7,FALSE,TRUE,FALSE,FALSE,0,FALSE,11.5,1,1,0.2916666666666667,FALSE,FALSE,TRUE,FALSE,TRUE
1/11/2007,MERS,Bleu parts of French maps,Other,,,FALSE,5,25,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.2,0,0.4,0.16,FALSE,FALSE,TRUE,FALSE,TRUE
12/20/2006,MERS,Seas of France,Other,,,FALSE,3,14,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,0,0.6666666666666666,0.14285714285714285,FALSE,FALSE,TRUE,FALSE,TRUE
