,Date,Word,Clue,_f_number words,_f_length of clue,_f_avg word length,_f_percentage words that are upper-case,_f_ends in question,_f_no alphabet characters,_f_is quote,_f_contains underscore,_f_contains asterisk,_f_number of non-consecutive periods in clue,_f_is ellipsis in clue,_f_number commas in clue,_f_number non a-z or 1-9 characters in clue,_f_contains e.g.,_f_contains etc.,_f_contains in short,_f_contains briefly,_f_contains dir.,_f_contains bible clue,"_f_contains ,maybe or ,perhaps",_f_contains word before,_f_MentionsProfession
429698,6/14/2006,TAROT,"Pentacle bearer, perhaps",3,24,7.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.125,False,False,False,False,False,False,True,False,False
429710,6/14/2006,EYESTRAIN,"Result of computer overuse, maybe",5,33,5.8,0.0,False,5,False,False,False,0,False,1,0.15151515151515152,False,False,False,False,False,False,True,False,False
429992,6/11/2006,RETIREE,"Gold watch recipient, maybe",4,27,6.0,0.25,False,4,False,False,False,0,False,1,0.14814814814814814,False,False,False,False,False,False,True,False,False
430146,6/8/2006,CONDO,"Flat on the water, perhaps",5,26,4.4,0.2,False,5,False,False,False,0,False,1,0.19230769230769232,False,False,False,False,False,False,True,False,False
430160,6/8/2006,DOSE,"One teaspoon, maybe",3,19,5.666666666666667,0.0,False,3,False,False,False,0,False,1,0.15789473684210525,False,False,False,False,False,False,True,False,False
430371,6/5/2006,AIL,"Have the flu, maybe",4,19,4.0,0.0,False,4,False,False,False,0,False,1,0.21052631578947367,False,False,False,False,False,False,True,False,False
430464,6/4/2006,RIPEN,"Turn red, maybe",3,15,4.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,False
430554,6/3/2006,PICTURE,"Still, maybe",2,12,5.5,0.0,False,2,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
430573,6/3/2006,ENABLER,"Al-Anon member, maybe",3,21,6.333333333333333,0.0,False,4,False,False,False,0,False,1,0.19047619047619047,False,False,False,False,False,False,True,False,False
430708,6/1/2006,POETIC,"Idyllic, maybe",2,14,6.5,0.5,False,2,False,False,False,0,False,1,0.14285714285714285,False,False,False,False,False,False,True,False,False
430852,5/30/2006,SPIKED,"Like a punk rocker's hair, maybe",6,32,4.5,0.0,False,7,False,False,False,0,False,1,0.21875,False,False,False,False,False,False,True,False,False
431079,5/28/2006,PRIZE,"Cup, maybe",2,10,4.5,0.5,False,2,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,False
431283,5/25/2006,JURY,"Group of 12, maybe",4,18,3.75,0.25,False,6,False,False,False,0,False,1,0.2222222222222222,False,False,False,False,False,False,True,False,False
431325,5/24/2006,MORAL,"Story's end, perhaps",3,20,6.0,0.3333333333333333,False,4,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,False
431519,5/21/2006,PALE,"New at the beach, maybe",5,23,3.8,0.2,False,5,False,False,False,0,False,1,0.21739130434782608,False,False,False,False,False,False,True,False,False
431533,5/21/2006,KILO,"Drug drop, maybe",3,16,4.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.1875,False,False,False,False,False,False,True,False,False
431729,5/19/2006,RATING,"Number of stars, perhaps",4,24,5.25,0.25,False,4,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
431756,5/18/2006,ONEONE,"Hockey score before overtime, perhaps",5,37,6.6,0.2,False,5,False,False,False,0,False,1,0.13513513513513514,False,False,False,False,False,False,True,False,False
431797,5/18/2006,TEST,"Put out a feeler, maybe",5,23,3.8,0.0,False,5,False,False,False,0,False,1,0.21739130434782608,False,False,False,False,False,False,True,False,False
432027,5/15/2006,DETER,"Dissuade by threat, maybe",4,25,5.5,0.0,False,4,False,False,False,0,False,1,0.16,False,False,False,False,False,False,True,False,False
432060,5/14/2006,BRR,"Comment made after jumping in a pool, maybe",8,43,4.5,0.0,False,8,False,False,False,0,False,1,0.18604651162790697,False,False,False,False,False,False,True,False,False
432185,5/13/2006,CARTLOAD,"A week's worth of groceries, perhaps",6,36,5.166666666666667,0.0,False,7,False,False,False,0,False,1,0.19444444444444445,False,False,False,False,False,False,True,False,False
432337,5/11/2006,SODAJERK,"Float preparer, maybe",3,21,6.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.14285714285714285,False,False,False,False,False,False,True,False,False
432341,5/11/2006,BEE,"Garden visitor, perhaps",3,23,7.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.13043478260869565,False,False,False,False,False,False,True,False,False
432580,5/7/2006,TEETHES,"Uses a ring, maybe",4,18,3.75,0.0,False,4,False,False,False,0,False,1,0.2222222222222222,False,False,False,False,False,False,True,False,False
432641,5/7/2006,SEQUEL,"Title with a number, perhaps",5,28,4.8,0.0,False,5,False,False,False,0,False,1,0.17857142857142858,False,False,False,False,False,False,True,False,False
432827,5/4/2006,UPLOAD,"Prepare to share, maybe, as a song",7,34,4.0,0.14285714285714285,False,8,False,False,False,0,False,2,0.23529411764705882,False,False,False,False,False,False,True,False,False
432897,5/3/2006,ASSENTS,"Nods, maybe",2,11,5.0,0.0,False,2,False,False,False,0,False,1,0.18181818181818182,False,False,False,False,False,False,True,False,False
433243,4/29/2006,AVIATE,"Go into banks, perhaps",4,22,4.75,0.0,False,4,False,False,False,0,False,1,0.18181818181818182,False,False,False,False,False,False,True,False,False
433321,4/28/2006,ADE,"Drink with a straw, maybe",5,25,4.2,0.2,False,5,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,False
433737,4/23/2006,BARK,"Intruder's deterrent, maybe",3,27,8.333333333333334,0.3333333333333333,False,4,False,False,False,0,False,1,0.14814814814814814,False,False,False,False,False,False,True,False,False
433807,4/22/2006,REGION,"Several departments, maybe",3,26,8.0,0.0,False,3,False,False,False,0,False,1,0.11538461538461539,False,False,False,False,False,False,True,False,False
433970,4/19/2006,ALTER,"Take in, perhaps",3,16,4.666666666666667,0.0,False,3,False,False,False,0,False,1,0.1875,False,False,False,False,False,False,True,False,False
434263,4/16/2006,SCOUT,"Recon, perhaps",2,14,6.5,0.5,False,2,False,False,False,0,False,1,0.14285714285714285,False,False,False,False,False,False,True,False,False
434373,4/14/2006,BROKENHEART,"Result of a split, maybe",5,24,4.0,0.0,False,5,False,False,False,0,False,1,0.20833333333333334,False,False,False,False,False,False,True,False,False
434508,4/12/2006,YARN,"Ball in a basket, maybe",5,23,3.8,0.2,False,5,False,False,False,0,False,1,0.21739130434782608,False,False,False,False,False,False,True,False,False
434805,4/9/2006,RRATED,"Violent, perhaps",2,16,7.5,0.5,False,2,False,False,False,0,False,1,0.125,False,False,False,False,False,False,True,False,False
434957,4/7/2006,RIPE,"Red, maybe",2,10,4.5,0.5,False,2,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,False
435038,4/5/2006,IMAC,"OS X user, maybe",4,16,3.25,0.5,False,4,False,False,False,0,False,1,0.25,False,False,False,False,False,False,True,False,False
435222,4/3/2006,WALK,"Conserve gasoline, maybe",3,24,7.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.125,False,False,False,False,False,False,True,False,False
435931,3/25/2006,QUOTA,"Met number, maybe",3,17,5.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.17647058823529413,False,False,False,False,False,False,True,False,False
436015,3/24/2006,MUNICIPALBOND,"Library supporter, maybe",3,24,7.333333333333333,0.0,False,3,False,False,False,0,False,1,0.125,False,False,False,False,False,False,True,False,False
436039,3/23/2006,SLAB,"Countertop, maybe",2,17,8.0,0.5,False,2,False,False,False,0,False,1,0.11764705882352941,False,False,False,False,False,False,True,False,False
436109,3/22/2006,ICEBREAKER,"Conversation starter, maybe",3,27,8.333333333333334,0.0,False,3,False,False,False,0,False,1,0.1111111111111111,False,False,False,False,False,False,True,False,False
436148,3/22/2006,EVE,"Party time, maybe",3,17,5.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.17647058823529413,False,False,False,False,False,False,True,False,False
436151,3/22/2006,SOURGRAPES,"Sore loser's reaction, maybe",4,28,6.25,0.25,False,5,False,False,False,0,False,1,0.17857142857142858,False,False,False,False,False,False,True,False,False
436300,3/20/2006,BMOC,"Univ. class president, maybe",4,28,6.25,0.25,False,5,False,False,False,1,False,1,0.17857142857142858,False,False,False,False,False,False,True,False,True
436330,3/19/2006,NOTRARE,"Medium, maybe",2,13,6.0,0.0,False,2,False,False,False,0,False,1,0.15384615384615385,False,False,False,False,False,False,True,False,False
436435,3/19/2006,ONONE,"With 123-Across, pleading, perhaps",4,34,7.75,0.0,False,9,False,False,False,0,False,2,0.17647058823529413,False,False,False,False,False,False,True,False,False
436911,3/12/2006,NOON,"Gunfight time, maybe",3,20,6.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.15,False,False,False,False,False,False,True,False,False
437022,3/11/2006,PAN,"Label a bomb, perhaps",4,21,4.5,0.0,False,4,False,False,False,0,False,1,0.19047619047619047,False,False,False,False,False,False,True,False,False
437031,3/11/2006,MASTS,"Pair from a deck, maybe",5,23,3.8,0.0,False,5,False,False,False,0,False,1,0.21739130434782608,False,False,False,False,False,False,True,False,False
437095,3/10/2006,REDEYES,"Result of lack of sleep, maybe",6,30,4.166666666666667,0.0,False,6,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,False
437102,3/10/2006,NITPICK,"Not be satisfied, perhaps",4,25,5.5,0.0,False,4,False,False,False,0,False,1,0.16,False,False,False,False,False,False,True,False,False
437113,3/10/2006,SPA,"Masseur's workplace, maybe",3,26,8.0,0.3333333333333333,False,4,False,False,False,0,False,1,0.15384615384615385,False,False,False,False,False,False,True,False,False
437200,3/8/2006,CAT,"Bird watcher, maybe",3,19,5.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.15789473684210525,False,False,False,False,False,False,True,False,False
437333,3/6/2006,ADOPTS,"Goes abroad for a baby, perhaps",6,31,4.333333333333333,0.0,False,6,False,False,False,0,False,1,0.1935483870967742,False,False,False,False,False,False,True,False,False
437444,3/5/2006,ALTERER,"Waist reducer, perhaps",3,22,6.666666666666667,0.0,False,3,False,False,False,0,False,1,0.13636363636363635,False,False,False,False,False,False,True,False,False
437641,3/3/2006,ADIN,"Score just before winning, maybe",5,32,5.6,0.0,False,5,False,False,False,0,False,1,0.15625,False,False,False,False,False,False,True,False,False
437798,2/28/2006,SOAPIER,"Not as well-rinsed, perhaps",4,27,6.0,0.0,False,5,False,False,False,0,False,1,0.18518518518518517,False,False,False,False,False,False,True,False,False
437890,2/27/2006,TEEPEE,"Home made with buffalo skin, maybe",6,34,4.833333333333333,0.0,False,6,False,False,False,0,False,1,0.17647058823529413,False,False,False,False,False,False,True,False,False
437955,2/26/2006,GUINNESS,"Pub order, maybe",3,16,4.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.1875,False,False,False,False,False,False,True,False,False
438079,2/25/2006,ACT,"Series of articles, maybe",4,25,5.5,0.0,False,4,False,False,False,0,False,1,0.16,False,False,False,False,False,False,True,False,False
438099,2/25/2006,SHOD,"Booted, maybe",2,13,6.0,0.0,False,2,False,False,False,0,False,1,0.15384615384615385,False,False,False,False,False,False,True,False,False
438145,2/24/2006,PENALTYBOX,"Place to wait for a couple of minutes, maybe",9,44,4.0,0.0,False,9,False,False,False,0,False,1,0.20454545454545456,False,False,False,False,False,False,True,False,False
438222,2/23/2006,PTA,"School carnival planner, perhaps: Abbr.",5,39,7.0,0.4,False,7,False,False,False,1,False,1,0.1794871794871795,False,False,False,False,False,False,True,False,False
438324,2/21/2006,REPOS,"Autos, maybe, after owners miss their payments",7,46,5.714285714285714,0.14285714285714285,False,8,False,False,False,0,False,2,0.17391304347826086,False,False,False,False,False,False,True,False,False
438544,2/19/2006,SUPER,"A-one, or one living in 1-A, perhaps",7,36,4.285714285714286,0.0,False,11,False,False,False,0,False,2,0.2777777777777778,False,False,False,False,False,False,True,False,False
439195,2/10/2006,NAM,"Vet's memory, maybe",3,19,5.666666666666667,0.3333333333333333,False,4,False,False,False,0,False,1,0.21052631578947367,False,False,False,False,False,False,True,False,False
439275,2/9/2006,BUGEYED,"Expressing shock, perhaps",3,25,7.666666666666667,0.0,False,3,False,False,False,0,False,1,0.12,False,False,False,False,False,False,True,False,False
439545,2/5/2006,OVERSEAS,"Far from home, perhaps",4,22,4.75,0.0,False,4,False,False,False,0,False,1,0.18181818181818182,False,False,False,False,False,False,True,False,False
439561,2/5/2006,POL,"Baby kisser, maybe, in brief",5,28,4.8,0.2,False,6,False,False,False,0,False,2,0.21428571428571427,False,False,False,False,False,False,True,False,False
439682,2/4/2006,RUNT,"Bullied baby, maybe",3,19,5.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.15789473684210525,False,False,False,False,False,False,True,False,False
439806,2/2/2006,BULGE,"Evidence of a concealed weapon, maybe",6,37,5.333333333333333,0.0,False,6,False,False,False,0,False,1,0.16216216216216217,False,False,False,False,False,False,True,False,False
439820,2/2/2006,OLEO,"Promise kept in a tub, perhaps",6,30,4.166666666666667,0.16666666666666666,False,6,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,False
440228,1/28/2006,PEER,"Source of some pressure, maybe",5,30,5.2,0.0,False,5,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
440556,1/23/2006,WIDEN,"Add a lane to, perhaps",5,22,3.6,0.0,False,5,False,False,False,0,False,1,0.22727272727272727,False,False,False,False,False,False,True,False,False
440648,1/22/2006,OIL,"Loosen up, maybe",3,16,4.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.1875,False,False,False,False,False,False,True,False,False
440749,1/21/2006,RETILE,"Provide with new squares, perhaps",5,33,5.8,0.0,False,5,False,False,False,0,False,1,0.15151515151515152,False,False,False,False,False,False,True,False,False
440814,1/20/2006,ICANTSEE,"Child's cry at a parade, perhaps",6,32,4.5,0.16666666666666666,False,7,False,False,False,0,False,1,0.21875,False,False,False,False,False,False,True,False,False
440859,1/19/2006,FOES,"Us and them, maybe",4,18,3.75,0.25,False,4,False,False,False,0,False,1,0.2222222222222222,False,False,False,False,False,False,True,False,False
441667,1/9/2006,PINT,"Blood donation, maybe",3,21,6.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.14285714285714285,False,False,False,False,False,False,True,False,False
441787,1/8/2006,ASEA,"Fishing, perhaps",2,16,7.5,0.0,False,2,False,False,False,0,False,1,0.125,False,False,False,False,False,False,True,False,False
441820,1/7/2006,ICANTSAYFORSURE,"""Maybe yes, maybe no""",4,21,4.5,0.0,False,6,True,False,False,0,False,1,0.2857142857142857,False,False,False,False,False,False,True,False,False
441850,1/7/2006,ARTI,"First drawing class, perhaps",4,28,6.25,0.0,False,4,False,False,False,0,False,1,0.14285714285714285,False,False,False,False,False,False,True,False,False
441868,1/6/2006,UNSEAT,"Beat in November, perhaps",4,25,5.5,0.5,False,4,False,False,False,0,False,1,0.16,False,False,False,False,False,False,True,False,False
441884,1/6/2006,NUMBS,"Ices, maybe",2,11,5.0,0.0,False,2,False,False,False,0,False,1,0.18181818181818182,False,False,False,False,False,False,True,False,False
441910,1/6/2006,AUNT,"Volunteer babysitter, maybe",3,27,8.333333333333334,0.3333333333333333,False,3,False,False,False,0,False,1,0.1111111111111111,False,False,False,False,False,False,True,False,False
442257,1/1/2006,EEE,"Clown's foot spec, maybe",4,24,5.25,0.25,False,5,False,False,False,0,False,1,0.20833333333333334,False,False,False,False,False,False,True,False,True
442264,1/1/2006,GENII,"Contents of lamps, maybe",4,24,5.25,0.0,False,4,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
442358,12/31/2005,PLEADER,"One before a tribunal, maybe",5,28,4.8,0.0,False,5,False,False,False,0,False,1,0.17857142857142858,False,False,False,False,False,False,True,False,False
442395,12/30/2005,TESTPILOT,"Banking assessor, perhaps",3,25,7.666666666666667,0.0,False,3,False,False,False,0,False,1,0.12,False,False,False,False,False,False,True,False,False
442536,12/28/2005,OVAL,"Lionel layout, maybe",3,20,6.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.15,False,False,False,False,False,False,True,False,False
442776,12/25/2005,AGED,"Creaky, maybe",2,13,6.0,0.5,False,2,False,False,False,0,False,1,0.15384615384615385,False,False,False,False,False,False,True,False,False
442960,12/23/2005,PEON,"Hacienda hand, maybe",3,20,6.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.15,False,False,False,False,False,False,True,False,False
