Date,Word,Clue,Primary Cluster,Cluster,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,quoted clues,contains dir.,"contains ,maybe"
2/1/2008,GIFTWRAP,"Prepare for a shower, maybe",Other,,False,5,27,5,False,False,False,False,0,False,4.6,1,0.2,0.037037037037037035,False,False,False,False,True
1/31/2008,AWOL,"Object of a manhunt, maybe",Other,,False,5,26,5,False,False,False,False,0,False,4.4,1,0.0,0.038461538461538464,False,False,False,False,True
1/26/2008,REDSTAR,"Dwarf, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.5,0.08333333333333333,False,False,False,False,True
1/26/2008,UNDERRATE,"Review unfairly, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.3333333333333333,0.045454545454545456,False,False,False,False,True
1/24/2008,FLOOR,"*React to gunfire, maybe",Other,,False,4,24,5,False,False,True,False,0,False,5.25,1,0.0,0.08333333333333333,False,False,False,False,True
1/19/2008,ARABIST,"Mideast expert, maybe",Other,,False,3,21,3,False,False,False,False,0,False,6.333333333333333,1,0.3333333333333333,0.047619047619047616,False,False,False,False,True
1/17/2008,SQIN,"1/64 of a checkerboard, maybe: Abbr.",Other,,False,6,36,12,False,False,False,False,1,False,5.166666666666667,1,0.16666666666666666,0.1111111111111111,False,False,False,False,True
1/14/2008,SHOVED,"Acted rudely while in a line, maybe",Other,,False,7,35,7,False,False,False,False,0,False,4.142857142857143,1,0.14285714285714285,0.02857142857142857,False,False,False,False,True
1/10/2008,BAJA,"Californian's vacation destination, maybe",Other,,False,4,41,5,False,False,False,False,0,False,9.5,1,0.0,0.04878048780487805,False,False,False,False,True
1/2/2008,LAT,"50 degs., maybe",Other,,False,3,15,6,False,False,False,False,1,False,4.333333333333333,1,0.0,0.13333333333333333,False,False,False,False,True
1/1/2008,ANTE,"A couple of chips, maybe",Other,,False,5,24,5,False,False,False,False,0,False,4.0,1,0.0,0.041666666666666664,False,False,False,False,True
12/30/2007,ANOUT,"Have ___ (be innocent, maybe)",Other,,False,5,29,10,False,True,False,False,0,False,5.0,1,0.0,0.20689655172413793,False,False,False,False,True
12/30/2007,OTS,"Five-min. periods, maybe",Other,,False,3,24,5,False,False,False,False,1,False,7.333333333333333,1,0.3333333333333333,0.125,False,False,False,False,True
12/30/2007,IRSAGENTS,"Cheater hunters, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.0,0.045454545454545456,False,False,False,False,True
12/30/2007,COT,"Visitor's sleeping spot, maybe",Other,,False,4,30,5,False,False,False,False,0,False,6.75,1,0.25,0.06666666666666667,False,False,False,False,True
12/23/2007,IQTEST,"Grade school administration, maybe",Other,,False,4,34,4,False,False,False,False,0,False,7.75,1,0.25,0.029411764705882353,False,False,False,False,True
12/22/2007,DECANTS,"Transfers to another vessel, maybe",Other,,False,5,34,5,False,False,False,False,0,False,6.0,1,0.0,0.029411764705882353,False,False,False,False,True
12/20/2007,TWOAM,"Time to close a bar, maybe",Other,,False,6,26,6,False,False,False,False,0,False,3.5,1,0.16666666666666666,0.038461538461538464,False,False,False,False,True
12/16/2007,OVERATE,"Had thirds, maybe",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.3333333333333333,0.058823529411764705,False,False,False,False,True
12/15/2007,SIBS,"Rivals for the folks' attention, maybe",Other,,False,6,38,7,False,False,False,False,0,False,5.5,1,0.0,0.05263157894736842,False,False,False,False,True
12/13/2007,PIES,"Baker's dozen, maybe",Other,,False,3,20,4,False,False,False,False,0,False,6.0,1,0.3333333333333333,0.1,False,False,False,False,True
12/12/2007,ESCAPE,"Go over the wall, maybe",Other,,False,5,23,5,False,False,False,False,0,False,3.8,1,0.2,0.043478260869565216,False,False,False,False,True
12/11/2007,OMEN,"Meteor shooting across the sky, maybe",Other,,False,6,37,6,False,False,False,False,0,False,5.333333333333333,1,0.16666666666666666,0.02702702702702703,False,False,False,False,True
12/8/2007,MASSAGE,"Remove knots from, maybe",Other,,False,4,24,4,False,False,False,False,0,False,5.25,1,0.25,0.041666666666666664,False,False,False,False,True
12/5/2007,BAZAAR,"Charity event, maybe",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.3333333333333333,0.05,False,False,False,False,True
12/3/2007,NEONLIGHT,"Nighttime advertising sign, maybe",Other,,False,4,33,4,False,False,False,False,0,False,7.5,1,0.0,0.030303030303030304,False,False,False,False,True
12/2/2007,ASEA,"Steaming along, maybe",Other,,False,3,21,3,False,False,False,False,0,False,6.333333333333333,1,0.0,0.047619047619047616,False,False,False,False,True
11/28/2007,ROLL,"Game turn, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
11/25/2007,RIPE,"Between green and black, maybe",Other,,False,5,30,5,False,False,False,False,0,False,5.2,1,0.2,0.03333333333333333,False,False,False,False,True
11/22/2007,AWE,"Feeling in a cathedral, maybe",Other,,False,5,29,5,False,False,False,False,0,False,5.0,1,0.0,0.034482758620689655,False,False,False,False,True
11/18/2007,FRERE,"French business partner, maybe",Other,,False,4,30,4,False,False,False,False,0,False,6.75,1,0.0,0.03333333333333333,False,False,False,False,True
11/15/2007,SAUTE,"Cook in a skillet, maybe",Other,,False,5,24,5,False,False,False,False,0,False,4.0,1,0.2,0.041666666666666664,False,False,False,False,True
11/13/2007,IND,"Row C abbr., maybe",Other,,False,4,18,5,False,False,False,False,1,False,3.75,1,0.5,0.1111111111111111,False,False,False,False,True
11/11/2007,CASER,"Burglar's advance man, maybe",Other,,False,4,28,5,False,False,False,False,0,False,6.25,1,0.25,0.07142857142857142,False,False,False,False,True
11/9/2007,BLASE,"Sighing a lot, maybe",Other,,False,4,20,4,False,False,False,False,0,False,4.25,1,0.0,0.05,False,False,False,False,True
10/31/2007,RETREATS,"Off-site meetings, maybe",Other,,False,3,24,4,False,False,False,False,0,False,7.333333333333333,1,0.0,0.08333333333333333,False,False,False,False,True
10/28/2007,SNEEZE,"Reaction to pepper, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.0,0.04,False,False,False,False,True
10/28/2007,RAZOR,"Triple-header, maybe",Other,,False,2,20,3,False,False,False,False,0,False,9.5,1,0.0,0.1,False,False,False,False,True
10/24/2007,MUSH,"Shout to a team, maybe",Other,,False,5,22,5,False,False,False,False,0,False,3.6,1,0.0,0.045454545454545456,False,False,False,False,True
10/23/2007,BACON,"Burger topper, maybe",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.3333333333333333,0.05,False,False,False,False,True
10/21/2007,ANTE,"Blue chip, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
10/14/2007,MATCH,"Light, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.5,0.08333333333333333,False,False,False,False,True
10/7/2007,EXPAT,"Brit in America, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.5,0.045454545454545456,False,False,False,False,True
10/2/2007,WENTSOLO,"Broke from the band, maybe",Other,,False,5,26,5,False,False,False,False,0,False,4.4,1,0.2,0.038461538461538464,False,False,False,False,True
9/30/2007,NUN,"Novice, maybe",Other,,False,2,13,2,False,False,False,False,0,False,6.0,1,0.5,0.07692307692307693,False,False,False,False,True
9/25/2007,MAKEAFACE,"Stick out one's tongue, maybe",Other,,False,5,29,6,False,False,False,False,0,False,5.0,1,0.2,0.06896551724137931,False,False,False,False,True
9/25/2007,DYED,"Turned blue, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.0,0.05555555555555555,False,False,False,False,True
9/23/2007,DYES,"Darkens, maybe",Other,,False,2,14,2,False,False,False,False,0,False,6.5,1,0.0,0.07142857142857142,False,False,False,False,True
9/17/2007,HOTTIP,"Inside info for an investor, maybe",Other,,False,6,34,6,False,False,False,False,0,False,4.833333333333333,1,0.0,0.029411764705882353,False,False,False,False,True
9/16/2007,EELING,"Fishing with traps, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.0,0.04,False,False,False,False,True
9/14/2007,BIASTIRE,"Whitewall, maybe",Other,,False,2,16,2,False,False,False,False,0,False,7.5,1,0.5,0.0625,False,False,False,False,True
9/9/2007,IRATE,"About to explode, maybe",Other,,False,4,23,4,False,False,False,False,0,False,5.0,1,0.0,0.043478260869565216,False,False,False,False,True
9/9/2007,ALUMNAE,"Former coeds, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.3333333333333333,0.05263157894736842,False,False,False,False,True
9/6/2007,KILO,"Narc's discovery, maybe",Other,,False,3,23,4,False,False,False,False,0,False,7.0,1,0.3333333333333333,0.08695652173913043,False,False,False,False,True
9/2/2007,REMAT,"Prepare to frame again, maybe",Other,,False,5,29,5,False,False,False,False,0,False,5.0,1,0.2,0.034482758620689655,False,False,False,False,True
9/2/2007,BLUFF,"Putting all the poker chips in the pot, maybe",Other,,False,9,45,9,False,False,False,False,0,False,4.111111111111111,1,0.0,0.022222222222222223,False,False,False,False,True
9/1/2007,ASEA,"Being tossed, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.0,0.05263157894736842,False,False,False,False,True
8/27/2007,EMAIL,"Message from a BlackBerry, maybe",Other,,False,5,32,5,False,False,False,False,0,False,5.6,1,0.2,0.03125,False,False,False,False,True
8/25/2007,EWER,"Prize cup, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
8/24/2007,AUTOMATE,"Drop a few positions, maybe",Other,,False,5,27,5,False,False,False,False,0,False,4.6,1,0.0,0.037037037037037035,False,False,False,False,True
8/24/2007,TOSSES,"Has trouble sleeping, maybe",Other,,False,4,27,4,False,False,False,False,0,False,6.0,1,0.25,0.037037037037037035,False,False,False,False,True
8/24/2007,ASSIST,"Pass under the basket, maybe",Other,,False,5,28,5,False,False,False,False,0,False,4.8,1,0.2,0.03571428571428571,False,False,False,False,True
8/23/2007,BOULDER,"Obstruction at the entrance to a cave, maybe",Other,,False,8,44,8,False,False,False,False,0,False,4.625,1,0.0,0.022727272727272728,False,False,False,False,True
8/23/2007,ALTERS,"Lowers the cuffs on, maybe",Other,,False,5,26,5,False,False,False,False,0,False,4.4,1,0.0,0.038461538461538464,False,False,False,False,True
8/19/2007,SPIER,"Person with binoculars, maybe",Other,,False,4,29,4,False,False,False,False,0,False,6.5,1,0.25,0.034482758620689655,False,False,False,False,True
8/19/2007,OMEN,"Warning, maybe",Other,,False,2,14,2,False,False,False,False,0,False,6.5,1,0.5,0.07142857142857142,False,False,False,False,True
8/17/2007,IBID,"Abbr. after an author's name, maybe",Other,,False,6,35,8,False,False,False,False,1,False,5.0,1,0.16666666666666666,0.08571428571428572,False,False,False,False,True
8/15/2007,WOKE,"Shook, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.5,0.08333333333333333,False,False,False,False,True
8/10/2007,NERD,"Bully's target, maybe",Other,,False,3,21,4,False,False,False,False,0,False,6.333333333333333,1,0.3333333333333333,0.09523809523809523,False,False,False,False,True
8/4/2007,TAC,"Central square, maybe",Other,,False,3,21,3,False,False,False,False,0,False,6.333333333333333,1,0.3333333333333333,0.047619047619047616,False,False,False,False,True
8/1/2007,LISP,"Slip of the tongue, maybe",Other,,False,5,25,5,False,False,False,False,0,False,4.2,1,0.0,0.04,False,False,False,False,True
7/25/2007,CEO,"Golden parachute receiver, maybe: Abbr.",Other,,False,5,39,7,False,False,False,False,1,False,7.0,1,0.4,0.07692307692307693,False,False,False,False,True
7/19/2007,RISES,"Answers the call, maybe",Other,,False,4,23,4,False,False,False,False,0,False,5.0,1,0.0,0.043478260869565216,False,False,False,False,True
7/15/2007,RELACE,"Tighten, as a corset, maybe",Other,,False,5,27,6,False,False,False,False,0,False,4.6,2,0.2,0.07407407407407407,False,False,False,False,True
7/14/2007,SNORKEL,"View coral reefs, maybe",Other,,False,4,23,4,False,False,False,False,0,False,5.0,1,0.25,0.043478260869565216,False,False,False,False,True
7/12/2007,GLOW,"U.F.O. feature, maybe",Other,,False,3,21,6,False,False,False,False,3,False,6.333333333333333,1,0.3333333333333333,0.19047619047619047,False,False,False,False,True
7/7/2007,ORSO,"""... maybe more, maybe less""",Other,,False,5,28,10,True,False,False,False,0,True,4.8,1,0.0,0.21428571428571427,False,False,True,False,True
7/7/2007,TRUCE,"Result of a handshake, maybe",Other,,False,5,28,5,False,False,False,False,0,False,4.8,1,0.0,0.03571428571428571,False,False,False,False,True
7/1/2007,LGA,"Plane's N.Y.C. destination, maybe",Other,,False,4,33,8,False,False,False,False,3,False,7.5,1,0.5,0.15151515151515152,False,False,False,False,True
6/28/2007,YUPPIE,"Big spender, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.0,0.05555555555555555,False,False,False,False,True
6/28/2007,WIRE,"Finish line, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.0,0.05555555555555555,False,False,False,False,True
6/27/2007,RESCALE,"Downsize, maybe",Other,,False,2,15,2,False,False,False,False,0,False,7.0,1,0.5,0.06666666666666667,False,False,False,False,True
6/24/2007,TYPES,"Does dictation, maybe",Other,,False,3,21,3,False,False,False,False,0,False,6.333333333333333,1,0.3333333333333333,0.047619047619047616,False,False,False,False,True
6/22/2007,ARIES,"Easter baby, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.3333333333333333,0.05555555555555555,False,False,False,False,True
6/17/2007,SCAN,"Digitize, maybe",Other,,False,2,15,2,False,False,False,False,0,False,7.0,1,0.5,0.06666666666666667,False,False,False,False,True
6/16/2007,BERET,"Uniform part, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.3333333333333333,0.05263157894736842,False,False,False,False,True
6/10/2007,RAN,"Turned yellow, maybe",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.0,0.05,False,False,False,False,True
6/7/2007,ASEA,"Between shores, maybe",Other,,False,3,21,3,False,False,False,False,0,False,6.333333333333333,1,0.3333333333333333,0.047619047619047616,False,False,False,False,True
6/3/2007,NINEPM,"Bedtime for junior, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.25,0.04,False,False,False,False,True
6/2/2007,SALT,"A pinch, maybe",Other,,False,3,14,3,False,False,False,False,0,False,4.0,1,0.0,0.07142857142857142,False,False,False,False,True
5/31/2007,ROPE,"Lifeline, maybe",Other,,False,2,15,2,False,False,False,False,0,False,7.0,1,0.5,0.06666666666666667,False,False,False,False,True
5/31/2007,APSE,"Place for a fresco, maybe",Other,,False,5,25,5,False,False,False,False,0,False,4.2,1,0.0,0.04,False,False,False,False,True
5/29/2007,HASTE,"Cause of sloppiness, maybe",Other,,False,4,26,4,False,False,False,False,0,False,5.75,1,0.0,0.038461538461538464,False,False,False,False,True
5/26/2007,CHIPS,"Takes the edge off, maybe",Other,,False,5,25,5,False,False,False,False,0,False,4.2,1,0.0,0.04,False,False,False,False,True
5/24/2007,EXTRAS,"People in a crowd, maybe",Other,,False,5,24,5,False,False,False,False,0,False,4.0,1,0.0,0.041666666666666664,False,False,False,False,True
5/23/2007,SPY,"Person with a code name, maybe",Other,,False,6,30,6,False,False,False,False,0,False,4.166666666666667,1,0.16666666666666666,0.03333333333333333,False,False,False,False,True
5/21/2007,ANGRY,"Red-faced, maybe",Other,,False,2,16,3,False,False,False,False,0,False,7.5,1,0.5,0.125,False,False,False,False,True
5/18/2007,EMOTE,"Cry too readily, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.25,0.045454545454545456,False,False,False,False,True
5/17/2007,DIVA,"Curtain call maker, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.25,0.04,False,False,False,False,True
5/12/2007,POSTIT,"Brief attachment to a report, maybe",Other,,False,6,35,6,False,False,False,False,0,False,5.0,1,0.0,0.02857142857142857,False,False,False,False,True
5/11/2007,PHD,"Thesis defender's prize, maybe",Other,,False,4,30,5,False,False,False,False,0,False,6.75,1,0.25,0.06666666666666667,False,False,False,False,True
5/6/2007,GAPE,"Show fixation, maybe",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.3333333333333333,0.05,False,False,False,False,True
5/6/2007,EXHALE,"Show slight relief, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.25,0.04,False,False,False,False,True
4/29/2007,SING,"Save one's own neck, maybe",Other,,False,5,26,6,False,False,False,False,0,False,4.4,1,0.2,0.07692307692307693,False,False,False,False,True
4/19/2007,SNOB,"Name-dropper, maybe",Other,,False,2,19,3,False,False,False,False,0,False,9.0,1,0.5,0.10526315789473684,False,False,False,False,True
4/18/2007,ASST,"Tel. message taker, maybe",Other,,False,4,25,5,False,False,False,False,1,False,5.5,1,0.25,0.08,False,False,False,False,True
4/15/2007,MAITREDS,"Two-seaters, maybe",Other,,False,2,18,3,False,False,False,False,0,False,8.5,1,0.0,0.1111111111111111,False,False,False,False,True
4/15/2007,AMI,"Foreign pen pal, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.25,0.045454545454545456,False,False,False,False,True
