,Date,Word,clue,_f_number words,_f_length of clue,_f_avg word length,_f_percentage words that are upper-case,_f_ends in question,_f_no alphabet characters,_f_is quote,_f_contains underscore,_f_contains asterisk,_f_number of non-consecutive periods in clue,_f_is ellipsis in clue,_f_number commas in clue,_f_number non a-z or 1-9 characters in clue,_f_contains e.g.,_f_contains etc.,_f_contains in short,_f_contains abbr,_f_contains amts.,_f_contains briefly,_f_contains dir.,_f_contains exclamation,_f_starts with kind of,_f_contains it may be,_f_contains bible clue,"_f_contains ,maybe or ,perhaps",_f_contains word before,_f_MentionsProfession,_f_is_100_most_common_clue
514860,5/28/2003,ALBEN,Vice President Barkley,3,22,6.666666666666667,1.0,False,2,False,False,False,0,True,0,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
514848,5/28/2003,AGO,Gone by,2,7,3.0,0.0,False,1,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
514850,5/28/2003,ASEAT,"""Have ___"" (waiting room offer)",5,31,5.4,0.0,False,11,False,True,False,0,True,0,0.3548387096774194,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
514851,5/28/2003,AIRTIGHT,"Perfect, as an alibi",4,20,4.25,0.25,False,4,False,False,False,0,True,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
514852,5/28/2003,LEAR,Regan's father,2,14,6.5,0.5,False,2,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
514853,5/28/2003,TAXED,Put a strain on,4,15,3.0,0.0,False,3,False,False,False,0,True,0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
514854,5/28/2003,QUAI,Paris's ___ d'Orsay,3,19,5.666666666666667,0.3333333333333333,False,7,False,True,False,0,True,0,0.3684210526315789,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
514855,5/28/2003,ESTIMATE,Ballpark figure,2,15,7.0,0.5,False,1,False,False,False,0,True,0,0.06666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
514856,5/28/2003,AUTRE,Other: Fr.,2,10,4.5,0.5,False,3,False,False,False,1,True,0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
514857,5/28/2003,FAA,J.F.K. regulators,2,17,8.0,0.5,False,4,False,False,False,3,True,0,0.23529411764705882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
514858,5/28/2003,RUT,"Same old, same old",4,18,3.75,0.25,False,4,False,False,False,0,True,1,0.2222222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
514849,5/28/2003,COT,Camp sack,2,9,4.0,0.5,False,1,False,False,False,0,True,0,0.1111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
514791,5/29/2003,PALTRY,Slight,1,6,6.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
514980,5/27/2003,LAYER,Coating,1,7,7.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
514982,5/27/2003,SLOT,Schedule position,2,17,8.0,0.5,False,1,False,False,False,0,True,0,0.058823529411764705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515102,5/25/2003,ADAMSRIB,Hepburn/Tracy comedy,2,20,9.5,0.0,False,2,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515103,5/25/2003,EMITTED,Put out,2,7,3.0,0.0,False,1,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515104,5/25/2003,ERNIES,"Restaurant in ""Vertigo""",3,23,7.0,0.3333333333333333,False,4,False,False,False,0,True,0,0.17391304347826086,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515105,5/25/2003,PARA,"Law firm employee, for short",5,28,4.8,0.0,False,5,False,False,False,0,True,1,0.17857142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515106,5/25/2003,EROTIC,Blue,1,4,4.0,1.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515107,5/25/2003,LIVE,In person,2,9,4.0,0.0,False,1,False,False,False,0,True,0,0.1111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515108,5/25/2003,EDT,Vt. summer hrs.,3,15,4.333333333333333,0.3333333333333333,False,4,False,False,False,2,True,0,0.26666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515109,5/25/2003,DONEN,Director Stanley,2,16,7.5,1.0,False,1,False,False,False,0,True,0,0.0625,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
515110,5/25/2003,PARR,Henry VIII's sixth,3,18,5.333333333333333,0.6666666666666666,False,3,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515111,5/25/2003,PAREN,"Start of an aside, for short",6,28,3.8333333333333335,0.16666666666666666,False,6,False,False,False,0,True,1,0.21428571428571427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515112,5/25/2003,PLO,Org. for Mahmoud Abbas,4,22,4.75,0.75,False,4,False,False,False,1,True,0,0.18181818181818182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515113,5/25/2003,PARTED,Broke up,2,8,3.5,0.0,False,1,False,False,False,0,True,0,0.125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515114,5/25/2003,OTT,Giant teammate of Mize,4,22,4.75,0.25,False,3,False,False,False,0,True,0,0.13636363636363635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515115,5/25/2003,TAXED,Burdened,1,8,8.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515116,5/25/2003,XRAY,Picture of health?,3,18,5.333333333333333,0.0,True,3,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515117,5/25/2003,CONC,Regarding: Abbr.,2,16,7.5,0.5,False,3,False,False,False,1,True,0,0.1875,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
515118,5/25/2003,PARE,Excoriate,1,9,9.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515119,5/25/2003,SPARRINGPARTNER,Puncher,1,7,7.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515120,5/25/2003,TALONED,Like owls,2,9,4.0,0.0,False,1,False,False,False,0,True,0,0.1111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515101,5/25/2003,ELATE,Carry away,2,10,4.5,0.5,False,1,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515100,5/25/2003,GET,Come down with,3,14,4.0,0.3333333333333333,False,2,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515099,5/25/2003,IMPARTS,Reveals,1,7,7.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515098,5/25/2003,CHEST,Attic item,2,10,4.5,0.0,False,1,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515078,5/25/2003,LONE,"With 28-Down, a 1996 western",5,28,4.8,0.0,False,12,False,False,False,0,True,1,0.21428571428571427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515079,5/25/2003,PARRY,Fencing move,2,12,5.5,0.0,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515080,5/25/2003,PAL,Bud,1,3,3.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515081,5/25/2003,ETNA,1669 blast site,3,15,4.333333333333333,0.0,False,6,False,False,False,0,True,0,0.13333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515082,5/25/2003,DISNEY,Staple of NBC's 1960's-70's Sunday night schedule,7,49,6.142857142857143,0.2857142857142857,False,16,False,False,False,0,True,0,0.20408163265306123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515083,5/25/2003,ONEA,First to be called up,5,21,3.4,0.0,False,4,False,False,False,0,True,0,0.19047619047619047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515084,5/25/2003,PARSES,"Dissects, in a way",4,18,3.75,0.0,False,4,False,False,False,0,True,1,0.2222222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515085,5/25/2003,THEBOSS,"E Street Band leader, informally",5,32,5.6,0.6,False,5,False,False,False,0,True,1,0.15625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515086,5/25/2003,ONESET,Short court session?,3,20,6.0,0.0,True,3,False,False,False,0,True,0,0.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515121,5/25/2003,DONEE,"Charity, often",2,14,6.5,0.0,False,2,False,False,False,0,True,1,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515087,5/25/2003,BROOK,Babbler?,1,8,8.0,1.0,True,1,False,False,False,0,True,0,0.125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515089,5/25/2003,PARIS,Where some 119-Across go,4,24,5.25,0.0,False,7,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515090,5/25/2003,PARLOR,Settee site,2,11,5.0,0.5,False,1,False,False,False,0,True,0,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515091,5/25/2003,DIDO,Clever prank,2,12,5.5,0.5,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515092,5/25/2003,NEB,Pen tip,2,7,3.0,0.5,False,1,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515093,5/25/2003,ONETO,"""... and ___ grow on""",5,21,3.4,0.0,False,12,True,True,False,0,True,0,0.5714285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515094,5/25/2003,ASTRA,Per Ardua ad ___ (Royal Air Force motto),8,40,4.125,0.625,False,12,False,True,False,0,True,0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515095,5/25/2003,LYS,Fleur-de-___,1,12,12.0,0.0,False,5,False,True,False,0,True,0,0.4166666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515096,5/25/2003,DESI,"60's pop trio Dino, ___ & Billy",7,31,3.5714285714285716,0.2857142857142857,False,14,False,True,False,0,True,1,0.3870967741935484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515097,5/25/2003,INTONE,Cantillate,1,10,10.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515088,5/25/2003,DIE,Give out,2,8,3.5,0.0,False,1,False,False,False,0,True,0,0.125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515122,5/25/2003,ONONE,___ hand,2,8,3.5,0.0,False,4,False,True,False,0,True,0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515123,5/25/2003,TRU,Robert Morse Tony-winning role,4,30,6.75,0.75,False,4,False,False,False,0,True,0,0.13333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515124,5/25/2003,IRONAGE,Period in human development,4,27,6.0,0.0,False,3,False,False,False,0,True,0,0.1111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515149,5/25/2003,STAR,See 48-Across,2,13,6.0,0.0,False,4,False,False,False,0,True,0,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515150,5/25/2003,PALLS,Dark coverings,2,14,6.5,0.5,False,1,False,False,False,0,True,0,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515151,5/25/2003,ELS,Two-time U.S. Open winner,4,25,5.5,0.5,False,6,False,False,False,2,True,0,0.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515152,5/25/2003,CANER,Patio furniture maker,3,21,6.333333333333333,0.3333333333333333,False,2,False,False,False,0,True,0,0.09523809523809523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515153,5/25/2003,PREYEDON,Victimized,1,10,10.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515154,5/25/2003,SCRAG,Skinny one,2,10,4.5,0.5,False,1,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515155,5/25/2003,POET,Meter reader?,2,13,6.0,0.5,True,2,False,False,False,0,True,0,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515156,5/25/2003,ANTH,Literary collection: Abbr.,3,26,8.0,0.3333333333333333,False,4,False,False,False,1,True,0,0.15384615384615385,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
515157,5/25/2003,RENE,1968 Peace Nobelist Cassin,4,26,5.75,0.75,False,7,False,False,False,0,True,0,0.11538461538461539,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515148,5/25/2003,FORK,Choice location?,2,16,7.5,0.5,True,2,False,False,False,0,True,0,0.125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515158,5/25/2003,PONT,"Bridge, in Bretagne",3,19,5.666666666666667,0.6666666666666666,False,3,False,False,False,0,True,1,0.15789473684210525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515160,5/25/2003,POLE,Pool worker's aid,3,17,5.0,0.3333333333333333,False,3,False,False,False,0,True,0,0.17647058823529413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515161,5/25/2003,ANI,Groove-billed bird,2,18,8.5,0.0,False,2,False,False,False,0,True,0,0.1111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515162,5/25/2003,REN,TV pooch with a temper,5,22,3.6,0.0,False,4,False,False,False,0,True,0,0.18181818181818182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515163,5/25/2003,ASSANTE,"""Private Benjamin"" actor",3,24,7.333333333333333,0.3333333333333333,False,4,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
